#{"t_start": 1624019661.5409846, "env_id": "CartPole-v1"}
r,l,t
1.0,1,2.421713
1.0,1,2.423632
1.0,1,2.425494
1.0,1,2.427339
1.0,1,2.42918
1.0,1,2.431077
1.0,1,2.432946
1.0,1,2.434812
1.0,1,2.436656
1.0,1,2.438468
1.0,1,2.44033
1.0,1,2.442162
1.0,1,2.444241
1.0,1,2.446818
1.0,1,2.44858
1.0,1,2.450707
1.0,1,2.452863
1.0,1,2.454638
1.0,1,2.456304
1.0,1,2.457953
1.0,1,2.459598
1.0,1,2.461227
1.0,1,2.462952
1.0,1,2.465044
1.0,1,2.466779
1.0,1,2.468297
1.0,1,2.470216
1.0,1,2.472347
1.0,1,2.474574
1.0,1,2.476825
1.0,1,2.4788
1.0,1,2.48072
1.0,1,2.482612
1.0,1,2.484502
1.0,1,2.486465
1.0,1,2.48823
1.0,1,2.489998
1.0,1,2.491779
1.0,1,2.493506
1.0,1,2.495396
1.0,1,2.497131
1.0,1,2.498906
1.0,1,2.500694
1.0,1,2.502471
1.0,1,2.504279
1.0,1,2.506122
1.0,1,2.507954
1.0,1,2.509722
1.0,1,2.511578
1.0,1,2.51335
1.0,1,2.515179
1.0,1,2.516968
1.0,1,2.518743
1.0,1,2.520611
1.0,1,2.522466
1.0,1,2.524293
1.0,1,2.526093
1.0,1,2.527943
1.0,1,2.529676
1.0,1,2.531488
1.0,1,2.533307
1.0,1,2.535165
1.0,1,2.537019
1.0,1,2.538856
1.0,1,2.540698
1.0,1,2.542463
1.0,1,2.544271
1.0,1,2.546065
1.0,1,2.547829
1.0,1,2.549588
1.0,1,2.551411
1.0,1,2.553205
1.0,1,2.554934
1.0,1,2.556702
1.0,1,2.558466
1.0,1,2.560329
1.0,1,2.562199
1.0,1,2.563747
1.0,1,2.565737
1.0,1,2.567578
1.0,1,2.569826
1.0,1,2.571668
1.0,1,2.573003
1.0,1,2.575296
1.0,1,2.576995
1.0,1,2.57874
1.0,1,2.580448
1.0,1,2.582134
1.0,1,2.583894
1.0,1,2.58562
1.0,1,2.587356
1.0,1,2.589102
1.0,1,2.590405
1.0,1,2.592611
1.0,1,2.593982
1.0,1,2.595769
1.0,1,2.597488
1.0,1,2.599242
1.0,1,2.601199
1.0,1,2.603371
1.0,1,2.605047
1.0,1,2.607079
1.0,1,2.609028
1.0,1,2.611122
1.0,1,2.613158
1.0,1,2.61509
1.0,1,2.617085
1.0,1,2.619054
1.0,1,2.620877
1.0,1,2.622765
1.0,1,2.624591
1.0,1,2.626418
1.0,1,2.628184
1.0,1,2.629932
1.0,1,2.631723
1.0,1,2.633489
1.0,1,2.635355
1.0,1,2.637157
1.0,1,2.638956
1.0,1,2.640765
1.0,1,2.646035
1.0,1,2.647868
1.0,1,2.650263
1.0,1,2.652468
1.0,1,2.654438
1.0,1,2.656774
1.0,1,2.659016
1.0,1,2.661688
1.0,1,2.663532
1.0,1,2.665265
1.0,1,2.667097
1.0,1,2.668907
1.0,1,2.670692
1.0,1,2.672548
1.0,1,2.67431
1.0,1,2.67576
1.0,1,2.677534
1.0,1,2.67936
1.0,1,2.681156
1.0,1,2.68299
1.0,1,2.684867
1.0,1,2.686733
1.0,1,2.688584
1.0,1,2.690398
1.0,1,2.692219
1.0,1,2.694021
1.0,1,2.695786
1.0,1,2.697573
1.0,1,2.699383
1.0,1,2.701237
1.0,1,2.70305
1.0,1,2.704855
1.0,1,2.706688
1.0,1,2.708538
1.0,1,2.710427
1.0,1,2.712289
1.0,1,2.714167
1.0,1,2.715917
1.0,1,2.7177
1.0,1,2.719537
1.0,1,2.721316
1.0,1,2.723165
1.0,1,2.725013
1.0,1,2.72686
1.0,1,2.728699
1.0,1,2.730545
1.0,1,2.732296
1.0,1,2.734128
1.0,1,2.735898
1.0,1,2.73764
1.0,1,2.739432
1.0,1,2.741317
1.0,1,2.743119
1.0,1,2.74495
1.0,1,2.746812
1.0,1,2.748618
1.0,1,2.750364
1.0,1,2.752155
1.0,1,2.753913
1.0,1,2.755662
1.0,1,2.757473
1.0,1,2.759327
1.0,1,2.76119
1.0,1,2.76298
1.0,1,2.76485
1.0,1,2.766625
1.0,1,2.768411
1.0,1,2.770185
1.0,1,2.771964
1.0,1,2.773774
1.0,1,2.775555
1.0,1,2.777345
1.0,1,2.779125
1.0,1,2.78093
1.0,1,2.782794
1.0,1,2.784598
1.0,1,2.786339
1.0,1,2.788115
1.0,1,2.789917
1.0,1,2.791679
1.0,1,2.793498
1.0,1,2.795263
1.0,1,2.797066
1.0,1,2.79883
1.0,1,2.800566
1.0,1,2.802322
1.0,1,2.804082
1.0,1,2.805882
1.0,1,2.808312
1.0,1,2.810098
1.0,1,2.812047
1.0,1,2.814069
1.0,1,2.816068
1.0,1,2.817868
1.0,1,2.81982
1.0,1,2.821625
1.0,1,2.823705
1.0,1,2.825728
1.0,1,2.82769
1.0,1,2.829616
1.0,1,2.831372
1.0,1,2.833186
1.0,1,2.835074
1.0,1,2.836871
1.0,1,2.83882
1.0,1,2.840705
1.0,1,2.842508
1.0,1,2.844266
1.0,1,2.846057
1.0,1,2.847948
1.0,1,2.849738
1.0,1,2.851454
1.0,1,2.853211
1.0,1,2.855145
1.0,1,2.856994
1.0,1,2.858894
1.0,1,2.860537
1.0,1,2.862898
1.0,1,2.864913
1.0,1,2.866941
1.0,1,2.868774
1.0,1,2.870688
1.0,1,2.872516
1.0,1,2.874339
1.0,1,2.876133
1.0,1,2.877976
1.0,1,2.879725
1.0,1,2.881283
1.0,1,2.883265
1.0,1,2.884794
1.0,1,2.886819
1.0,1,2.888401
1.0,1,2.890401
1.0,1,2.89196
1.0,1,2.893711
1.0,1,2.895732
1.0,1,2.897339
1.0,1,2.899425
1.0,1,2.901031
1.0,1,2.903202
1.0,1,2.904819
1.0,1,2.906893
1.0,1,2.908503
1.0,1,2.910586
1.0,1,2.912388
1.0,1,2.914023
1.0,1,2.916083
1.0,1,2.917684
1.0,1,2.919983
1.0,1,2.921821
1.0,1,2.924092
1.0,1,2.92633
1.0,1,2.928491
1.0,1,2.930019
1.0,1,2.931737
1.0,1,2.933587
1.0,1,2.935693
1.0,1,2.937606
1.0,1,2.939479
1.0,1,2.940843
1.0,1,2.942926
1.0,1,2.94496
1.0,1,2.946843
1.0,1,2.948694
1.0,1,2.950642
1.0,1,2.952507
1.0,1,2.954366
1.0,1,2.956078
1.0,1,2.957842
1.0,1,2.959699
1.0,1,2.961463
1.0,1,2.963241
1.0,1,2.965037
1.0,1,2.966669
1.0,1,2.968712
1.0,1,2.970531
1.0,1,2.97235
1.0,1,2.97414
1.0,1,2.975997
1.0,1,2.977812
1.0,1,2.979615
1.0,1,2.981428
1.0,1,2.98322
1.0,1,2.98494
1.0,1,2.986692
1.0,1,2.988523
1.0,1,2.99037
1.0,1,2.992172
1.0,1,2.993991
1.0,1,2.995796
1.0,1,2.997597
1.0,1,2.99949
1.0,1,3.001312
1.0,1,3.003146
1.0,1,3.004993
1.0,1,3.00686
1.0,1,3.008624
1.0,1,3.010401
1.0,1,3.012176
1.0,1,3.014217
1.0,1,3.015743
1.0,1,3.017584
1.0,1,3.019471
1.0,1,3.021324
1.0,1,3.023157
1.0,1,3.025204
1.0,1,3.027037
1.0,1,3.028926
1.0,1,3.030803
1.0,1,3.032662
1.0,1,3.034515
1.0,1,3.036343
1.0,1,3.038419
1.0,1,3.040037
1.0,1,3.041862
1.0,1,3.043615
1.0,1,3.045753
1.0,1,3.047942
1.0,1,3.050378
1.0,1,3.052608
1.0,1,3.054399
1.0,1,3.056736
1.0,1,3.058947
1.0,1,3.061217
1.0,1,3.063557
1.0,1,3.065495
1.0,1,3.067425
1.0,1,3.069277
1.0,1,3.071143
1.0,1,3.072993
1.0,1,3.074826
1.0,1,3.076652
1.0,1,3.078543
1.0,1,3.080402
1.0,1,3.082218
1.0,1,3.084047
1.0,1,3.085907
1.0,1,3.08774
1.0,1,3.089488
1.0,1,3.091192
1.0,1,3.092968
1.0,1,3.094812
1.0,1,3.096627
1.0,1,3.098499
1.0,1,3.100278
1.0,1,3.10212
1.0,1,3.103929
1.0,1,3.105644
1.0,1,3.107399
1.0,1,3.109102
1.0,1,3.110925
1.0,1,3.112605
1.0,1,3.114328
1.0,1,3.116062
1.0,1,3.117725
1.0,1,3.119536
1.0,1,3.121252
1.0,1,3.12307
1.0,1,3.124835
1.0,1,3.126607
1.0,1,3.128405
1.0,1,3.130295
1.0,1,3.132083
1.0,1,3.133899
1.0,1,3.135753
1.0,1,3.137578
1.0,1,3.139504
1.0,1,3.141325
1.0,1,3.14318
1.0,1,3.145063
1.0,1,3.146923
1.0,1,3.148749
1.0,1,3.15057
1.0,1,3.152417
1.0,1,3.154219
1.0,1,3.155981
1.0,1,3.15773
1.0,1,3.159518
1.0,1,3.161231
1.0,1,3.163036
1.0,1,3.164775
1.0,1,3.166592
1.0,1,3.168376
1.0,1,3.170086
1.0,1,3.17185
1.0,1,3.17363
1.0,1,3.175576
1.0,1,3.177397
1.0,1,3.179208
1.0,1,3.181071
1.0,1,3.183036
1.0,1,3.184889
1.0,1,3.1868
1.0,1,3.188614
1.0,1,3.19044
1.0,1,3.192224
1.0,1,3.194041
1.0,1,3.195874
1.0,1,3.197584
1.0,1,3.199436
1.0,1,3.201265
1.0,1,3.202622
1.0,1,3.204626
1.0,1,3.206419
1.0,1,3.208416
1.0,1,3.210278
1.0,1,3.212172
1.0,1,3.213958
1.0,1,3.215756
1.0,1,3.217342
1.0,1,3.219155
1.0,1,3.221232
1.0,1,3.22311
1.0,1,3.224972
1.0,1,3.226827
1.0,1,3.228657
1.0,1,3.230526
1.0,1,3.232412
1.0,1,3.234257
1.0,1,3.236044
1.0,1,3.237793
1.0,1,3.239767
1.0,1,3.24171
1.0,1,3.244226
1.0,1,3.246483
1.0,1,3.24851
1.0,1,3.250872
1.0,1,3.252612
1.0,1,3.254345
1.0,1,3.25612
1.0,1,3.257843
1.0,1,3.259627
1.0,1,3.261349
1.0,1,3.263167
1.0,1,3.264928
1.0,1,3.266719
1.0,1,3.268534
1.0,1,3.27067
1.0,1,3.272529
1.0,1,3.274385
1.0,1,3.276203
1.0,1,3.278175
1.0,1,3.280011
1.0,1,3.281855
1.0,1,3.283632
1.0,1,3.285501
1.0,1,3.287465
1.0,1,3.289298
1.0,1,3.291179
1.0,1,3.293049
1.0,1,3.294929
1.0,1,3.296706
1.0,1,3.298501
1.0,1,3.300282
1.0,1,3.302037
1.0,1,3.304006
1.0,1,3.305821
1.0,1,3.307732
1.0,1,3.309584
1.0,1,3.311434
1.0,1,3.313304
1.0,1,3.315139
1.0,1,3.316933
1.0,1,3.318755
1.0,1,3.320556
1.0,1,3.322438
1.0,1,3.324301
1.0,1,3.325961
1.0,1,3.327886
1.0,1,3.329541
1.0,1,3.331736
1.0,1,3.333109
1.0,1,3.335371
1.0,1,3.337111
1.0,1,3.339037
1.0,1,3.340889
1.0,1,3.342311
1.0,1,3.344618
1.0,1,3.346497
1.0,1,3.348258
1.0,1,3.349641
1.0,1,3.351914
1.0,1,3.353673
1.0,1,3.355468
1.0,1,3.357232
1.0,1,3.359108
1.0,1,3.36046
1.0,1,3.362815
1.0,1,3.364687
1.0,1,3.366526
1.0,1,3.368492
1.0,1,3.370396
1.0,1,3.371847
1.0,1,3.373672
1.0,1,3.375898
1.0,1,3.377749
1.0,1,3.379559
1.0,1,3.380985
1.0,1,3.38335
1.0,1,3.385216
1.0,1,3.387115
1.0,1,3.388963
1.0,1,3.390389
1.0,1,3.392692
1.0,1,3.394451
1.0,1,3.396164
1.0,1,3.39746
1.0,1,3.399652
1.0,1,3.401453
1.0,1,3.402827
1.0,1,3.405036
1.0,1,3.406906
1.0,1,3.408829
1.0,1,3.410723
1.0,1,3.412613
1.0,1,3.41445
1.0,1,3.416393
1.0,1,3.41805
1.0,1,3.420084
1.0,1,3.421429
1.0,1,3.423635
1.0,1,3.425008
1.0,1,3.427265
1.0,1,3.429046
1.0,1,3.430382
1.0,1,3.43265
1.0,1,3.434476
1.0,1,3.436302
1.0,1,3.438062
1.0,1,3.439872
1.0,1,3.441683
1.0,1,3.443485
1.0,1,3.445311
1.0,1,3.446705
1.0,1,3.44849
1.0,1,3.450531
1.0,1,3.452293
1.0,1,3.454157
1.0,1,3.456017
1.0,1,3.457864
1.0,1,3.459753
1.0,1,3.461574
1.0,1,3.463491
1.0,1,3.466105
1.0,1,3.468345
1.0,1,3.470258
1.0,1,3.472249
1.0,1,3.474241
1.0,1,3.476195
1.0,1,3.478161
1.0,1,3.480009
1.0,1,3.481877
1.0,1,3.483716
1.0,1,3.48555
1.0,1,3.487387
1.0,1,3.489246
1.0,1,3.491112
1.0,1,3.492964
1.0,1,3.494783
1.0,1,3.49659
1.0,1,3.498386
1.0,1,3.500157
1.0,1,3.50192
1.0,1,3.503668
1.0,1,3.505506
1.0,1,3.507365
1.0,1,3.509222
1.0,1,3.511008
1.0,1,3.512907
1.0,1,3.514755
1.0,1,3.516571
1.0,1,3.518391
1.0,1,3.520202
1.0,1,3.522024
1.0,1,3.524099
1.0,1,3.526285
1.0,1,3.528255
1.0,1,3.530099
1.0,1,3.53194
1.0,1,3.53373
1.0,1,3.535516
1.0,1,3.537462
1.0,1,3.53932
1.0,1,3.541092
1.0,1,3.542874
1.0,1,3.544711
1.0,1,3.546489
1.0,1,3.548271
1.0,1,3.550052
1.0,1,3.551908
1.0,1,3.553806
1.0,1,3.555754
1.0,1,3.557562
1.0,1,3.559424
1.0,1,3.561276
1.0,1,3.563125
1.0,1,3.564943
1.0,1,3.566782
1.0,1,3.568681
1.0,1,3.570514
1.0,1,3.572357
1.0,1,3.574019
1.0,1,3.575758
1.0,1,3.577586
1.0,1,3.579562
1.0,1,3.581357
1.0,1,3.583155
1.0,1,3.585014
1.0,1,3.586808
1.0,1,3.588618
1.0,1,3.590396
1.0,1,3.59216
1.0,1,3.593959
1.0,1,3.59583
1.0,1,3.597628
1.0,1,3.599405
1.0,1,3.601237
1.0,1,3.602991
1.0,1,3.604725
1.0,1,3.60643
1.0,1,3.6078
1.0,1,3.610018
1.0,1,3.612139
1.0,1,3.613983
1.0,1,3.615789
1.0,1,3.61759
1.0,1,3.619317
1.0,1,3.621057
1.0,1,3.6228
1.0,1,3.624492
1.0,1,3.626309
1.0,1,3.628006
1.0,1,3.629683
1.0,1,3.631443
1.0,1,3.633197
1.0,1,3.63506
1.0,1,3.636873
1.0,1,3.638749
1.0,1,3.640537
1.0,1,3.642405
1.0,1,3.647587
1.0,1,3.649978
1.0,1,3.651778
1.0,1,3.653496
1.0,1,3.655197
1.0,1,3.657189
1.0,1,3.65934
1.0,1,3.66143
1.0,1,3.663554
1.0,1,3.666084
1.0,1,3.667661
1.0,1,3.670221
1.0,1,3.671674
1.0,1,3.673838
1.0,1,3.67644
1.0,1,3.678603
1.0,1,3.680727
1.0,1,3.682806
1.0,1,3.684789
1.0,1,3.702007
1.0,1,3.704077
1.0,1,3.70585
1.0,1,3.707364
1.0,1,3.708996
1.0,1,3.710857
1.0,1,3.712664
1.0,1,3.715522
1.0,1,3.71737
1.0,1,3.719568
1.0,1,3.720964
1.0,1,3.723171
1.0,1,3.725294
1.0,1,3.728618
1.0,1,3.731582
