#{"t_start": 1624019661.5301893, "env_id": "CartPole-v1"}
r,l,t
1.0,1,1.547142
1.0,1,1.548896
1.0,1,1.550606
1.0,1,1.552458
1.0,1,1.554406
1.0,1,1.556235
1.0,1,1.558024
1.0,1,1.559908
1.0,1,1.56179
1.0,1,1.563548
1.0,1,1.565329
1.0,1,1.567108
1.0,1,1.568982
1.0,1,1.570749
1.0,1,1.572505
1.0,1,1.574266
1.0,1,1.576131
1.0,1,1.577986
1.0,1,1.579779
1.0,1,1.581608
1.0,1,1.583424
1.0,1,1.585316
1.0,1,1.587091
1.0,1,1.58895
1.0,1,1.590713
1.0,1,1.592608
1.0,1,1.594419
1.0,1,1.596173
1.0,1,1.598073
1.0,1,1.599902
1.0,1,1.601779
1.0,1,1.603634
1.0,1,1.605438
1.0,1,1.607154
1.0,1,1.608953
1.0,1,1.61067
1.0,1,1.612342
1.0,1,1.614052
1.0,1,1.615806
1.0,1,1.617654
1.0,1,1.619431
1.0,1,1.621212
1.0,1,1.622934
1.0,1,1.624799
1.0,1,1.626616
1.0,1,1.628437
1.0,1,1.630227
1.0,1,1.631988
1.0,1,1.633811
1.0,1,1.635616
1.0,1,1.63739
1.0,1,1.639145
1.0,1,1.640837
1.0,1,1.642875
1.0,1,1.644728
1.0,1,1.64655
1.0,1,1.648375
1.0,1,1.649999
1.0,1,1.651645
1.0,1,1.652924
1.0,1,1.658122
1.0,1,1.661387
1.0,1,1.663611
1.0,1,1.666234
1.0,1,1.668337
1.0,1,1.670369
1.0,1,1.672193
1.0,1,1.674045
1.0,1,1.675904
1.0,1,1.677693
1.0,1,1.679538
1.0,1,1.681466
1.0,1,1.683218
1.0,1,1.684965
1.0,1,1.686661
1.0,1,1.688534
1.0,1,1.690269
1.0,1,1.691954
1.0,1,1.693677
1.0,1,1.69537
1.0,1,1.697165
1.0,1,1.698919
1.0,1,1.700659
1.0,1,1.702424
1.0,1,1.704206
1.0,1,1.706048
1.0,1,1.707845
1.0,1,1.709658
1.0,1,1.711463
1.0,1,1.713306
1.0,1,1.714998
1.0,1,1.716673
1.0,1,1.718326
1.0,1,1.719611
1.0,1,1.721787
1.0,1,1.723542
1.0,1,1.725426
1.0,1,1.727227
1.0,1,1.729078
1.0,1,1.730822
1.0,1,1.732646
1.0,1,1.734417
1.0,1,1.735744
1.0,1,1.737987
1.0,1,1.739737
1.0,1,1.741498
1.0,1,1.743271
1.0,1,1.745082
1.0,1,1.746827
1.0,1,1.748509
1.0,1,1.750254
1.0,1,1.75198
1.0,1,1.753787
1.0,1,1.755604
1.0,1,1.757378
1.0,1,1.75907
1.0,1,1.760818
1.0,1,1.762563
1.0,1,1.764447
1.0,1,1.766112
1.0,1,1.767858
1.0,1,1.769624
1.0,1,1.771364
1.0,1,1.773057
1.0,1,1.774843
1.0,1,1.776692
1.0,1,1.778479
1.0,1,1.780205
1.0,1,1.78193
1.0,1,1.783659
1.0,1,1.785456
1.0,1,1.787234
1.0,1,1.788983
1.0,1,1.790691
1.0,1,1.79254
1.0,1,1.794258
1.0,1,1.795959
1.0,1,1.797673
1.0,1,1.799371
1.0,1,1.801177
1.0,1,1.80289
1.0,1,1.804565
1.0,1,1.806239
1.0,1,1.807602
1.0,1,1.809825
1.0,1,1.811569
1.0,1,1.813334
1.0,1,1.815075
1.0,1,1.817199
1.0,1,1.819185
1.0,1,1.820747
1.0,1,1.822328
1.0,1,1.824407
1.0,1,1.826287
1.0,1,1.8281
1.0,1,1.82994
1.0,1,1.83183
1.0,1,1.833622
1.0,1,1.835404
1.0,1,1.837182
1.0,1,1.83893
1.0,1,1.840811
1.0,1,1.842629
1.0,1,1.844464
1.0,1,1.846333
1.0,1,1.848435
1.0,1,1.850206
1.0,1,1.85201
1.0,1,1.853981
1.0,1,1.856923
1.0,1,1.858633
1.0,1,1.860724
1.0,1,1.86331
1.0,1,1.864937
1.0,1,1.867066
1.0,1,1.869241
1.0,1,1.871331
1.0,1,1.873405
1.0,1,1.875769
1.0,1,1.87768
1.0,1,1.879592
1.0,1,1.881534
1.0,1,1.88341
1.0,1,1.8852
1.0,1,1.886983
1.0,1,1.888778
1.0,1,1.890574
1.0,1,1.892391
1.0,1,1.894182
1.0,1,1.896002
1.0,1,1.898106
1.0,1,1.899726
1.0,1,1.901807
1.0,1,1.903943
1.0,1,1.906082
1.0,1,1.907705
1.0,1,1.909555
1.0,1,1.911367
1.0,1,1.913305
1.0,1,1.915148
1.0,1,1.916983
1.0,1,1.918856
1.0,1,1.920767
1.0,1,1.922519
1.0,1,1.924268
1.0,1,1.92603
1.0,1,1.927753
1.0,1,1.929602
1.0,1,1.931448
1.0,1,1.93331
1.0,1,1.935151
1.0,1,1.93706
1.0,1,1.93906
1.0,1,1.940633
1.0,1,1.94239
1.0,1,1.944155
1.0,1,1.946188
1.0,1,1.947742
1.0,1,1.949539
1.0,1,1.95126
1.0,1,1.953084
1.0,1,1.955063
1.0,1,1.957045
1.0,1,1.959006
1.0,1,1.961198
1.0,1,1.962799
1.0,1,1.964598
1.0,1,1.966425
1.0,1,1.96827
1.0,1,1.9703
1.0,1,1.971884
1.0,1,1.973678
1.0,1,1.975409
1.0,1,1.977489
1.0,1,1.979112
1.0,1,1.980951
1.0,1,1.982783
1.0,1,1.984596
1.0,1,1.986454
1.0,1,1.988243
1.0,1,1.990251
1.0,1,1.991799
1.0,1,1.99354
1.0,1,1.995335
1.0,1,1.997115
1.0,1,1.998883
1.0,1,2.00064
1.0,1,2.002443
1.0,1,2.004228
1.0,1,2.006282
1.0,1,2.007884
1.0,1,2.009736
1.0,1,2.011589
1.0,1,2.013422
1.0,1,2.015245
1.0,1,2.017095
1.0,1,2.018948
1.0,1,2.020813
1.0,1,2.022632
1.0,1,2.024456
1.0,1,2.026772
1.0,1,2.028177
1.0,1,2.030186
1.0,1,2.032224
1.0,1,2.034173
1.0,1,2.036167
1.0,1,2.037939
1.0,1,2.040156
1.0,1,2.042014
1.0,1,2.043451
1.0,1,2.045297
1.0,1,2.047137
1.0,1,2.048894
1.0,1,2.050674
1.0,1,2.05243
1.0,1,2.054197
1.0,1,2.055991
1.0,1,2.057823
1.0,1,2.059658
1.0,1,2.061482
1.0,1,2.063281
1.0,1,2.065074
1.0,1,2.066885
1.0,1,2.06873
1.0,1,2.070554
1.0,1,2.072351
1.0,1,2.07418
1.0,1,2.075958
1.0,1,2.078106
1.0,1,2.079436
1.0,1,2.081205
1.0,1,2.082957
1.0,1,2.084725
1.0,1,2.086483
1.0,1,2.088713
1.0,1,2.090054
1.0,1,2.091841
1.0,1,2.0936
1.0,1,2.095299
1.0,1,2.097052
1.0,1,2.098843
1.0,1,2.100583
1.0,1,2.10237
1.0,1,2.104171
1.0,1,2.105991
1.0,1,2.107759
1.0,1,2.109579
1.0,1,2.111333
1.0,1,2.113149
1.0,1,2.114949
1.0,1,2.116785
1.0,1,2.118553
1.0,1,2.120235
1.0,1,2.122004
1.0,1,2.123754
1.0,1,2.125445
1.0,1,2.127234
1.0,1,2.129108
1.0,1,2.130887
1.0,1,2.132646
1.0,1,2.134476
1.0,1,2.136284
1.0,1,2.138116
1.0,1,2.13994
1.0,1,2.141698
1.0,1,2.143512
1.0,1,2.145282
1.0,1,2.147271
1.0,1,2.149029
1.0,1,2.150767
1.0,1,2.152421
1.0,1,2.153963
1.0,1,2.155716
1.0,1,2.157452
1.0,1,2.159202
1.0,1,2.160951
1.0,1,2.162725
1.0,1,2.164472
1.0,1,2.166229
1.0,1,2.168413
1.0,1,2.169759
1.0,1,2.171604
1.0,1,2.173409
1.0,1,2.175211
1.0,1,2.177016
1.0,1,2.178832
1.0,1,2.180639
1.0,1,2.182463
1.0,1,2.184318
1.0,1,2.186151
1.0,1,2.187968
1.0,1,2.189807
1.0,1,2.19166
1.0,1,2.193468
1.0,1,2.195304
1.0,1,2.197129
1.0,1,2.198932
1.0,1,2.200738
1.0,1,2.202577
1.0,1,2.20441
1.0,1,2.206227
1.0,1,2.208025
1.0,1,2.210263
1.0,1,2.211662
1.0,1,2.213472
1.0,1,2.215241
1.0,1,2.216999
1.0,1,2.218763
1.0,1,2.220515
1.0,1,2.222291
1.0,1,2.224085
1.0,1,2.225854
1.0,1,2.227627
1.0,1,2.22944
1.0,1,2.231646
1.0,1,2.233033
1.0,1,2.234845
1.0,1,2.236648
1.0,1,2.238492
1.0,1,2.240289
1.0,1,2.242106
1.0,1,2.243921
1.0,1,2.245746
1.0,1,2.247563
1.0,1,2.249393
1.0,1,2.251213
1.0,1,2.253039
1.0,1,2.254838
1.0,1,2.256635
1.0,1,2.258486
1.0,1,2.260292
1.0,1,2.26209
1.0,1,2.263828
1.0,1,2.266009
1.0,1,2.267352
1.0,1,2.269221
1.0,1,2.271056
1.0,1,2.272872
1.0,1,2.274676
1.0,1,2.276491
1.0,1,2.278326
1.0,1,2.280142
1.0,1,2.281937
1.0,1,2.283753
1.0,1,2.285575
1.0,1,2.28739
1.0,1,2.289206
1.0,1,2.290998
1.0,1,2.292822
1.0,1,2.29458
1.0,1,2.296324
1.0,1,2.298864
1.0,1,2.300217
1.0,1,2.302465
1.0,1,2.305089
1.0,1,2.307338
1.0,1,2.309198
1.0,1,2.310576
1.0,1,2.312853
1.0,1,2.314759
1.0,1,2.316488
1.0,1,2.318253
1.0,1,2.319973
1.0,1,2.321299
1.0,1,2.323578
1.0,1,2.325352
1.0,1,2.327106
1.0,1,2.32886
1.0,1,2.330279
1.0,1,2.332483
1.0,1,2.334259
1.0,1,2.336001
1.0,1,2.337762
1.0,1,2.339573
1.0,1,2.341393
1.0,1,2.343195
1.0,1,2.345004
1.0,1,2.346459
1.0,1,2.348712
1.0,1,2.350593
1.0,1,2.351986
1.0,1,2.354339
1.0,1,2.356213
1.0,1,2.357633
1.0,1,2.359767
1.0,1,2.361124
1.0,1,2.363463
1.0,1,2.367922
1.0,1,2.370333
1.0,1,2.372817
1.0,1,2.375173
1.0,1,2.37728
1.0,1,2.379155
1.0,1,2.380909
1.0,1,2.382853
1.0,1,2.3848
1.0,1,2.386612
1.0,1,2.388381
1.0,1,2.390187
1.0,1,2.391994
1.0,1,2.393858
1.0,1,2.395641
1.0,1,2.397487
1.0,1,2.39932
1.0,1,2.40117
1.0,1,2.40295
1.0,1,2.404829
1.0,1,2.406616
1.0,1,2.408472
1.0,1,2.410187
1.0,1,2.41226
1.0,1,2.414152
1.0,1,2.415932
1.0,1,2.417754
1.0,1,2.419335
1.0,1,2.42115
1.0,1,2.42293
1.0,1,2.424719
1.0,1,2.426372
1.0,1,2.428403
1.0,1,2.430523
1.0,1,2.432307
1.0,1,2.4342
1.0,1,2.436044
1.0,1,2.437904
1.0,1,2.439769
1.0,1,2.442027
1.0,1,2.443888
1.0,1,2.445768
1.0,1,2.447614
1.0,1,2.449455
1.0,1,2.451287
1.0,1,2.453136
1.0,1,2.455023
1.0,1,2.456884
1.0,1,2.459253
1.0,1,2.461646
1.0,1,2.463118
1.0,1,2.465429
1.0,1,2.467096
1.0,1,2.468733
1.0,1,2.46996
1.0,1,2.471987
1.0,1,2.474096
1.0,1,2.475533
1.0,1,2.477288
1.0,1,2.479401
1.0,1,2.481388
1.0,1,2.483579
1.0,1,2.485803
1.0,1,2.487801
1.0,1,2.489754
1.0,1,2.491669
1.0,1,2.493562
1.0,1,2.49546
1.0,1,2.496967
1.0,1,2.499168
1.0,1,2.500742
1.0,1,2.502734
1.0,1,2.504494
1.0,1,2.506277
1.0,1,2.508068
1.0,1,2.509847
1.0,1,2.51163
1.0,1,2.513413
1.0,1,2.515231
1.0,1,2.51707
1.0,1,2.518461
1.0,1,2.520721
1.0,1,2.522532
1.0,1,2.524294
1.0,1,2.5257
1.0,1,2.527912
1.0,1,2.529721
1.0,1,2.531562
1.0,1,2.533413
1.0,1,2.535235
1.0,1,2.537071
1.0,1,2.538456
1.0,1,2.540217
1.0,1,2.542
1.0,1,2.544274
1.0,1,2.54613
1.0,1,2.547963
1.0,1,2.549812
1.0,1,2.551636
1.0,1,2.55344
1.0,1,2.555215
1.0,1,2.556801
1.0,1,2.558797
1.0,1,2.560577
1.0,1,2.562354
1.0,1,2.563706
1.0,1,2.565457
1.0,1,2.567638
1.0,1,2.569437
1.0,1,2.571277
1.0,1,2.572715
1.0,1,2.57509
1.0,1,2.576907
1.0,1,2.578753
1.0,1,2.580577
1.0,1,2.582422
1.0,1,2.584215
1.0,1,2.585979
1.0,1,2.587765
1.0,1,2.589496
1.0,1,2.591205
1.0,1,2.592727
1.0,1,2.594665
1.0,1,2.596377
1.0,1,2.598117
1.0,1,2.599844
1.0,1,2.601582
1.0,1,2.603361
1.0,1,2.605189
1.0,1,2.606922
1.0,1,2.608639
1.0,1,2.610594
1.0,1,2.61251
1.0,1,2.614447
1.0,1,2.61643
1.0,1,2.618422
1.0,1,2.620401
1.0,1,2.622485
1.0,1,2.624377
1.0,1,2.626263
1.0,1,2.628288
1.0,1,2.630189
1.0,1,2.632058
1.0,1,2.63394
1.0,1,2.635772
1.0,1,2.637576
1.0,1,2.639342
1.0,1,2.6411
1.0,1,2.642843
1.0,1,2.64466
1.0,1,2.646545
1.0,1,2.648328
1.0,1,2.650085
1.0,1,2.651944
1.0,1,2.65388
1.0,1,2.659451
1.0,1,2.66165
1.0,1,2.663662
1.0,1,2.665714
1.0,1,2.668
1.0,1,2.670286
1.0,1,2.67247
1.0,1,2.67427
1.0,1,2.676039
1.0,1,2.67781
1.0,1,2.67968
1.0,1,2.681508
1.0,1,2.683317
1.0,1,2.685116
1.0,1,2.686902
1.0,1,2.688646
1.0,1,2.690479
1.0,1,2.692269
1.0,1,2.694192
1.0,1,2.696059
1.0,1,2.697921
1.0,1,2.699771
1.0,1,2.701594
1.0,1,2.703382
1.0,1,2.705183
1.0,1,2.706904
1.0,1,2.708763
1.0,1,2.710589
1.0,1,2.712409
1.0,1,2.714182
1.0,1,2.716038
1.0,1,2.717879
1.0,1,2.719748
1.0,1,2.721617
1.0,1,2.723489
1.0,1,2.725348
1.0,1,2.727103
1.0,1,2.728901
1.0,1,2.730695
1.0,1,2.732437
1.0,1,2.734351
1.0,1,2.7362
1.0,1,2.737997
1.0,1,2.739872
1.0,1,2.741708
1.0,1,2.743472
1.0,1,2.74529
1.0,1,2.747055
1.0,1,2.748823
1.0,1,2.750576
1.0,1,2.752488
1.0,1,2.754311
1.0,1,2.756133
1.0,1,2.757988
1.0,1,2.759769
1.0,1,2.761541
1.0,1,2.763322
1.0,1,2.765049
1.0,1,2.766805
1.0,1,2.768618
1.0,1,2.770454
1.0,1,2.772328
1.0,1,2.774108
1.0,1,2.776027
1.0,1,2.777803
1.0,1,2.779582
1.0,1,2.781347
1.0,1,2.783137
1.0,1,2.784922
1.0,1,2.786666
1.0,1,2.788526
1.0,1,2.790324
1.0,1,2.792101
1.0,1,2.793961
1.0,1,2.795753
1.0,1,2.797509
1.0,1,2.799297
1.0,1,2.801093
1.0,1,2.802793
1.0,1,2.804668
1.0,1,2.80644
1.0,1,2.808226
1.0,1,2.809964
1.0,1,2.811728
1.0,1,2.813486
1.0,1,2.815259
1.0,1,2.816935
1.0,1,2.818484
1.0,1,2.820485
1.0,1,2.822251
1.0,1,2.82427
1.0,1,2.826295
1.0,1,2.828289
1.0,1,2.830147
1.0,1,2.832456
1.0,1,2.833917
1.0,1,2.835937
1.0,1,2.838144
1.0,1,2.840081
1.0,1,2.841805
1.0,1,2.843623
1.0,1,2.84541
1.0,1,2.847202
1.0,1,2.849596
1.0,1,2.85103
1.0,1,2.852843
1.0,1,2.854663
1.0,1,2.856902
1.0,1,2.858294
1.0,1,2.860091
1.0,1,2.861851
1.0,1,2.864046
1.0,1,2.865533
1.0,1,2.867405
1.0,1,2.869898
1.0,1,2.871302
1.0,1,2.873415
1.0,1,2.876047
1.0,1,2.877921
1.0,1,2.879309
1.0,1,2.881681
1.0,1,2.883509
1.0,1,2.885289
1.0,1,2.887072
1.0,1,2.88889
1.0,1,2.890701
1.0,1,2.89247
1.0,1,2.893803
1.0,1,2.89554
1.0,1,2.897353
1.0,1,2.899576
1.0,1,2.901371
1.0,1,2.902711
1.0,1,2.904888
1.0,1,2.906711
1.0,1,2.908538
1.0,1,2.909959
1.0,1,2.912281
1.0,1,2.913722
1.0,1,2.915566
1.0,1,2.917844
1.0,1,2.919251
1.0,1,2.9211
1.0,1,2.923365
1.0,1,2.924766
1.0,1,2.926617
1.0,1,2.928866
1.0,1,2.930743
1.0,1,2.932577
1.0,1,2.934309
1.0,1,2.937121
1.0,1,2.939287
1.0,1,2.940564
1.0,1,2.942274
1.0,1,2.94416
1.0,1,2.946062
1.0,1,2.948228
1.0,1,2.950037
1.0,1,2.951853
1.0,1,2.953695
1.0,1,2.955723
1.0,1,2.957815
1.0,1,2.959681
1.0,1,2.961597
1.0,1,2.963452
1.0,1,2.965311
1.0,1,2.967048
1.0,1,2.968819
1.0,1,2.970637
1.0,1,2.972407
1.0,1,2.974219
1.0,1,2.97602
1.0,1,2.977852
1.0,1,2.979897
1.0,1,2.981713
1.0,1,2.983522
1.0,1,2.985311
1.0,1,2.987175
1.0,1,2.988787
1.0,1,2.990807
1.0,1,2.992629
1.0,1,2.993962
1.0,1,2.995677
1.0,1,2.997889
1.0,1,2.999681
1.0,1,3.001545
1.0,1,3.003339
1.0,1,3.004749
1.0,1,3.006533
1.0,1,3.008807
1.0,1,3.010677
1.0,1,3.012479
1.0,1,3.014321
1.0,1,3.016166
1.0,1,3.017598
1.0,1,3.019785
1.0,1,3.021564
1.0,1,3.023338
1.0,1,3.025117
1.0,1,3.026489
1.0,1,3.028799
1.0,1,3.030666
1.0,1,3.0325
1.0,1,3.034347
1.0,1,3.036393
1.0,1,3.038232
1.0,1,3.040098
1.0,1,3.041988
1.0,1,3.043841
1.0,1,3.045695
1.0,1,3.047512
1.0,1,3.049356
1.0,1,3.05121
1.0,1,3.053049
1.0,1,3.054362
1.0,1,3.0562
1.0,1,3.058496
1.0,1,3.061342
1.0,1,3.063079
1.0,1,3.065166
1.0,1,3.067507
1.0,1,3.069719
1.0,1,3.071986
1.0,1,3.073883
1.0,1,3.075835
1.0,1,3.077755
1.0,1,3.07962
1.0,1,3.0817
1.0,1,3.083344
1.0,1,3.085184
1.0,1,3.087014
1.0,1,3.089078
1.0,1,3.090986
1.0,1,3.092823
1.0,1,3.094686
1.0,1,3.096309
1.0,1,3.098317
1.0,1,3.100074
1.0,1,3.101823
1.0,1,3.103565
1.0,1,3.105127
1.0,1,3.106984
1.0,1,3.108847
1.0,1,3.110686
1.0,1,3.112519
1.0,1,3.114304
1.0,1,3.116069
1.0,1,3.118026
1.0,1,3.119534
1.0,1,3.121474
1.0,1,3.123242
1.0,1,3.124763
1.0,1,3.126504
1.0,1,3.128168
1.0,1,3.13012
1.0,1,3.131887
1.0,1,3.133645
1.0,1,3.135428
1.0,1,3.13722
1.0,1,3.139024
1.0,1,3.140638
1.0,1,3.142716
1.0,1,3.144307
1.0,1,3.146385
1.0,1,3.148218
1.0,1,3.150072
1.0,1,3.15172
1.0,1,3.153566
1.0,1,3.155428
1.0,1,3.15751
1.0,1,3.159115
1.0,1,3.161175
1.0,1,3.162779
1.0,1,3.164587
1.0,1,3.166401
1.0,1,3.168152
1.0,1,3.170145
1.0,1,3.171671
1.0,1,3.17363
1.0,1,3.17537
1.0,1,3.17714
1.0,1,3.178962
1.0,1,3.180715
1.0,1,3.182271
1.0,1,3.184038
1.0,1,3.186135
1.0,1,3.187988
1.0,1,3.189603
1.0,1,3.19166
1.0,1,3.193689
1.0,1,3.195519
1.0,1,3.197365
1.0,1,3.198955
1.0,1,3.200788
1.0,1,3.202856
1.0,1,3.204617
1.0,1,3.206241
1.0,1,3.207989
1.0,1,3.209982
1.0,1,3.211837
1.0,1,3.213834
1.0,1,3.215618
1.0,1,3.21741
1.0,1,3.219415
1.0,1,3.221281
1.0,1,3.223109
1.0,1,3.224891
1.0,1,3.226685
1.0,1,3.228499
1.0,1,3.230371
1.0,1,3.23222
1.0,1,3.234118
1.0,1,3.235962
1.0,1,3.23782
1.0,1,3.239635
1.0,1,3.241508
1.0,1,3.243389
1.0,1,3.245233
1.0,1,3.246976
1.0,1,3.248726
1.0,1,3.250683
1.0,1,3.252633
1.0,1,3.254723
1.0,1,3.257082
1.0,1,3.259612
1.0,1,3.261849
1.0,1,3.263577
1.0,1,3.265315
1.0,1,3.267099
1.0,1,3.268841
1.0,1,3.270557
1.0,1,3.272343
1.0,1,3.274108
1.0,1,3.275903
1.0,1,3.277704
1.0,1,3.279507
1.0,1,3.281425
1.0,1,3.283305
1.0,1,3.285178
1.0,1,3.287062
1.0,1,3.288945
1.0,1,3.290786
1.0,1,3.292602
1.0,1,3.294472
1.0,1,3.296344
1.0,1,3.298228
1.0,1,3.300093
1.0,1,3.301974
1.0,1,3.303828
1.0,1,3.3057
1.0,1,3.307482
1.0,1,3.309294
1.0,1,3.311075
1.0,1,3.312874
1.0,1,3.314774
1.0,1,3.316663
1.0,1,3.318561
1.0,1,3.32038
1.0,1,3.322276
1.0,1,3.324111
1.0,1,3.325926
1.0,1,3.327721
1.0,1,3.329517
1.0,1,3.331331
1.0,1,3.333227
1.0,1,3.335111
1.0,1,3.336999
1.0,1,3.338877
1.0,1,3.340727
1.0,1,3.342518
1.0,1,3.344316
1.0,1,3.346104
1.0,1,3.347916
1.0,1,3.349814
1.0,1,3.351665
1.0,1,3.353534
1.0,1,3.355408
1.0,1,3.357288
1.0,1,3.359051
1.0,1,3.360868
1.0,1,3.362644
1.0,1,3.364403
1.0,1,3.36626
1.0,1,3.368038
1.0,1,3.369852
1.0,1,3.371716
1.0,1,3.373596
1.0,1,3.375481
1.0,1,3.377351
1.0,1,3.379272
1.0,1,3.381195
1.0,1,3.383039
1.0,1,3.38486
1.0,1,3.386676
1.0,1,3.388489
1.0,1,3.390341
1.0,1,3.392201
1.0,1,3.39405
1.0,1,3.395996
1.0,1,3.397861
1.0,1,3.399725
1.0,1,3.401605
1.0,1,3.403477
1.0,1,3.405223
1.0,1,3.406897
1.0,1,3.408644
1.0,1,3.410429
1.0,1,3.41221
1.0,1,3.413994
1.0,1,3.415798
1.0,1,3.41762
1.0,1,3.419623
1.0,1,3.421508
1.0,1,3.423383
1.0,1,3.425261
1.0,1,3.427099
1.0,1,3.429026
1.0,1,3.430811
1.0,1,3.432581
1.0,1,3.434358
1.0,1,3.436229
1.0,1,3.438036
1.0,1,3.439805
1.0,1,3.441582
1.0,1,3.443414
1.0,1,3.445252
1.0,1,3.447034
1.0,1,3.448804
1.0,1,3.450578
1.0,1,3.452473
1.0,1,3.45427
1.0,1,3.456081
1.0,1,3.457866
1.0,1,3.459888
1.0,1,3.461661
1.0,1,3.463487
1.0,1,3.465349
1.0,1,3.467214
1.0,1,3.469084
1.0,1,3.470905
1.0,1,3.472755
1.0,1,3.475191
1.0,1,3.476882
1.0,1,3.479117
1.0,1,3.481489
1.0,1,3.483488
1.0,1,3.48546
1.0,1,3.487414
1.0,1,3.489361
1.0,1,3.491204
1.0,1,3.49308
1.0,1,3.494462
1.0,1,3.496783
1.0,1,3.498594
1.0,1,3.50044
1.0,1,3.502307
1.0,1,3.504165
1.0,1,3.50554
1.0,1,3.507772
1.0,1,3.509573
1.0,1,3.511336
1.0,1,3.51312
1.0,1,3.514426
1.0,1,3.516715
1.0,1,3.518598
1.0,1,3.519977
1.0,1,3.522237
1.0,1,3.524115
1.0,1,3.52595
1.0,1,3.527765
1.0,1,3.52959
1.0,1,3.531396
1.0,1,3.533227
1.0,1,3.534632
1.0,1,3.536666
1.0,1,3.538562
1.0,1,3.540658
1.0,1,3.5423
1.0,1,3.544137
1.0,1,3.546148
1.0,1,3.547776
1.0,1,3.549897
1.0,1,3.551477
1.0,1,3.553504
1.0,1,3.555282
1.0,1,3.557081
1.0,1,3.558633
1.0,1,3.560444
1.0,1,3.562531
1.0,1,3.564147
1.0,1,3.566114
1.0,1,3.567969
1.0,1,3.570042
1.0,1,3.57161
1.0,1,3.573695
1.0,1,3.575307
1.0,1,3.577392
1.0,1,3.578996
1.0,1,3.580871
1.0,1,3.582922
1.0,1,3.584556
1.0,1,3.586345
1.0,1,3.588133
1.0,1,3.589893
1.0,1,3.591726
1.0,1,3.593998
1.0,1,3.595349
1.0,1,3.597579
1.0,1,3.599382
1.0,1,3.600766
1.0,1,3.602554
1.0,1,3.604779
1.0,1,3.606151
1.0,1,3.608454
1.0,1,3.61024
1.0,1,3.611992
1.0,1,3.613748
1.0,1,3.615484
1.0,1,3.617236
1.0,1,3.619182
1.0,1,3.620747
1.0,1,3.622896
1.0,1,3.624754
1.0,1,3.626572
1.0,1,3.628364
1.0,1,3.63003
1.0,1,3.631823
1.0,1,3.633576
1.0,1,3.635314
1.0,1,3.637074
1.0,1,3.638776
1.0,1,3.640522
1.0,1,3.642265
1.0,1,3.644003
1.0,1,3.645845
1.0,1,3.647659
1.0,1,3.649509
1.0,1,3.651335
1.0,1,3.653191
1.0,1,3.658986
1.0,1,3.661223
1.0,1,3.662987
1.0,1,3.664678
1.0,1,3.666329
1.0,1,3.668345
1.0,1,3.670507
1.0,1,3.671941
1.0,1,3.6749
1.0,1,3.676411
1.0,1,3.678402
1.0,1,3.680384
1.0,1,3.683105
1.0,1,3.685085
1.0,1,3.686699
1.0,1,3.689373
1.0,1,3.691474
1.0,1,3.693573
1.0,1,3.69551
1.0,1,3.713018
1.0,1,3.714633
1.0,1,3.716219
1.0,1,3.717934
1.0,1,3.719952
1.0,1,3.721431
1.0,1,3.723655
1.0,1,3.725936
1.0,1,3.728297
1.0,1,3.730063
1.0,1,3.732139
1.0,1,3.734562
1.0,1,3.736741
1.0,1,3.738296
1.0,1,3.741205
