#{"t_start": 1624019661.4497445, "env_id": "CartPole-v1"}
r,l,t
1.0,1,2.326472
1.0,1,2.328301
1.0,1,2.330136
1.0,1,2.331959
1.0,1,2.333783
1.0,1,2.335578
1.0,1,2.337403
1.0,1,2.339238
1.0,1,2.341013
1.0,1,2.342809
1.0,1,2.344561
1.0,1,2.346311
1.0,1,2.348104
1.0,1,2.349965
1.0,1,2.351799
1.0,1,2.353616
1.0,1,2.355418
1.0,1,2.357246
1.0,1,2.359051
1.0,1,2.360868
1.0,1,2.362684
1.0,1,2.364497
1.0,1,2.366311
1.0,1,2.368134
1.0,1,2.369945
1.0,1,2.37174
1.0,1,2.373545
1.0,1,2.375295
1.0,1,2.377056
1.0,1,2.378805
1.0,1,2.380776
1.0,1,2.382562
1.0,1,2.385058
1.0,1,2.387453
1.0,1,2.389334
1.0,1,2.391146
1.0,1,2.392968
1.0,1,2.394903
1.0,1,2.396657
1.0,1,2.398365
1.0,1,2.400121
1.0,1,2.401922
1.0,1,2.403698
1.0,1,2.405488
1.0,1,2.407253
1.0,1,2.408995
1.0,1,2.410844
1.0,1,2.41261
1.0,1,2.414384
1.0,1,2.416147
1.0,1,2.417979
1.0,1,2.419701
1.0,1,2.42151
1.0,1,2.423327
1.0,1,2.425138
1.0,1,2.427031
1.0,1,2.428819
1.0,1,2.430701
1.0,1,2.432555
1.0,1,2.434451
1.0,1,2.436332
1.0,1,2.438194
1.0,1,2.43991
1.0,1,2.441683
1.0,1,2.443566
1.0,1,2.448378
1.0,1,2.450841
1.0,1,2.453074
1.0,1,2.45544
1.0,1,2.457631
1.0,1,2.459473
1.0,1,2.461226
1.0,1,2.462966
1.0,1,2.464899
1.0,1,2.466935
1.0,1,2.46875
1.0,1,2.470535
1.0,1,2.472353
1.0,1,2.474156
1.0,1,2.475955
1.0,1,2.477798
1.0,1,2.479634
1.0,1,2.481485
1.0,1,2.483303
1.0,1,2.485137
1.0,1,2.486968
1.0,1,2.488823
1.0,1,2.490675
1.0,1,2.49253
1.0,1,2.49442
1.0,1,2.496228
1.0,1,2.49803
1.0,1,2.499837
1.0,1,2.501639
1.0,1,2.503421
1.0,1,2.505239
1.0,1,2.50709
1.0,1,2.509123
1.0,1,2.510998
1.0,1,2.512834
1.0,1,2.514689
1.0,1,2.516541
1.0,1,2.518406
1.0,1,2.520251
1.0,1,2.522123
1.0,1,2.524201
1.0,1,2.52607
1.0,1,2.52774
1.0,1,2.529587
1.0,1,2.531419
1.0,1,2.533252
1.0,1,2.53509
1.0,1,2.537486
1.0,1,2.539912
1.0,1,2.541876
1.0,1,2.543765
1.0,1,2.545726
1.0,1,2.547413
1.0,1,2.549051
1.0,1,2.550691
1.0,1,2.552343
1.0,1,2.554221
1.0,1,2.556283
1.0,1,2.558047
1.0,1,2.559734
1.0,1,2.561646
1.0,1,2.563804
1.0,1,2.56603
1.0,1,2.568057
1.0,1,2.570032
1.0,1,2.571954
1.0,1,2.573842
1.0,1,2.575745
1.0,1,2.577679
1.0,1,2.579461
1.0,1,2.581233
1.0,1,2.583013
1.0,1,2.584772
1.0,1,2.58657
1.0,1,2.588363
1.0,1,2.590139
1.0,1,2.591929
1.0,1,2.593709
1.0,1,2.595507
1.0,1,2.597356
1.0,1,2.599182
1.0,1,2.600984
1.0,1,2.60278
1.0,1,2.604586
1.0,1,2.606397
1.0,1,2.608201
1.0,1,2.610005
1.0,1,2.611846
1.0,1,2.613698
1.0,1,2.615522
1.0,1,2.617355
1.0,1,2.619156
1.0,1,2.620914
1.0,1,2.622719
1.0,1,2.624544
1.0,1,2.6264
1.0,1,2.62825
1.0,1,2.630089
1.0,1,2.631937
1.0,1,2.633721
1.0,1,2.635509
1.0,1,2.637291
1.0,1,2.639068
1.0,1,2.640854
1.0,1,2.642642
1.0,1,2.644397
1.0,1,2.646146
1.0,1,2.647901
1.0,1,2.649717
1.0,1,2.651561
1.0,1,2.653419
1.0,1,2.65523
1.0,1,2.657219
1.0,1,2.658891
1.0,1,2.660889
1.0,1,2.662735
1.0,1,2.664505
1.0,1,2.666354
1.0,1,2.668087
1.0,1,2.669831
1.0,1,2.67154
1.0,1,2.673206
1.0,1,2.674979
1.0,1,2.676699
1.0,1,2.678435
1.0,1,2.680182
1.0,1,2.681895
1.0,1,2.683688
1.0,1,2.685491
1.0,1,2.687271
1.0,1,2.688988
1.0,1,2.690581
1.0,1,2.692519
1.0,1,2.694452
1.0,1,2.696378
1.0,1,2.698394
1.0,1,2.700349
1.0,1,2.702447
1.0,1,2.704498
1.0,1,2.706422
1.0,1,2.708409
1.0,1,2.710374
1.0,1,2.712199
1.0,1,2.714082
1.0,1,2.715908
1.0,1,2.717735
1.0,1,2.7195
1.0,1,2.721259
1.0,1,2.723038
1.0,1,2.724805
1.0,1,2.726674
1.0,1,2.728478
1.0,1,2.730273
1.0,1,2.7321
1.0,1,2.737275
1.0,1,2.739664
1.0,1,2.74191
1.0,1,2.743971
1.0,1,2.745884
1.0,1,2.748109
1.0,1,2.750353
1.0,1,2.752636
1.0,1,2.754453
1.0,1,2.756239
1.0,1,2.758001
1.0,1,2.759842
1.0,1,2.761652
1.0,1,2.763475
1.0,1,2.765279
1.0,1,2.767076
1.0,1,2.768851
1.0,1,2.770681
1.0,1,2.772477
1.0,1,2.774357
1.0,1,2.776186
1.0,1,2.778052
1.0,1,2.779913
1.0,1,2.781729
1.0,1,2.783535
1.0,1,2.785337
1.0,1,2.787102
1.0,1,2.788902
1.0,1,2.790718
1.0,1,2.792555
1.0,1,2.794368
1.0,1,2.796185
1.0,1,2.798015
1.0,1,2.799851
1.0,1,2.801747
1.0,1,2.803606
1.0,1,2.805485
1.0,1,2.807246
1.0,1,2.809015
1.0,1,2.81085
1.0,1,2.812637
1.0,1,2.814499
1.0,1,2.81633
1.0,1,2.818177
1.0,1,2.820019
1.0,1,2.821865
1.0,1,2.823705
1.0,1,2.825443
1.0,1,2.827213
1.0,1,2.828953
1.0,1,2.830767
1.0,1,2.832634
1.0,1,2.834439
1.0,1,2.836269
1.0,1,2.838144
1.0,1,2.839921
1.0,1,2.841685
1.0,1,2.843471
1.0,1,2.84524
1.0,1,2.847007
1.0,1,2.848792
1.0,1,2.850647
1.0,1,2.852509
1.0,1,2.854313
1.0,1,2.856175
1.0,1,2.857936
1.0,1,2.859727
1.0,1,2.861504
1.0,1,2.863295
1.0,1,2.865086
1.0,1,2.866879
1.0,1,2.868661
1.0,1,2.870456
1.0,1,2.872233
1.0,1,2.874111
1.0,1,2.875914
1.0,1,2.877659
1.0,1,2.879445
1.0,1,2.881236
1.0,1,2.882998
1.0,1,2.884812
1.0,1,2.886593
1.0,1,2.888378
1.0,1,2.890146
1.0,1,2.891888
1.0,1,2.893639
1.0,1,2.895414
1.0,1,2.897219
1.0,1,2.89903
1.0,1,2.901053
1.0,1,2.902821
1.0,1,2.904927
1.0,1,2.906948
1.0,1,2.908941
1.0,1,2.910857
1.0,1,2.91269
1.0,1,2.914573
1.0,1,2.91659
1.0,1,2.91858
1.0,1,2.920508
1.0,1,2.922525
1.0,1,2.92434
1.0,1,2.926133
1.0,1,2.927885
1.0,1,2.92989
1.0,1,2.931765
1.0,1,2.933582
1.0,1,2.935395
1.0,1,2.937203
1.0,1,2.939026
1.0,1,2.94082
1.0,1,2.942579
1.0,1,2.944348
1.0,1,2.946274
1.0,1,2.948131
1.0,1,2.950196
1.0,1,2.95225
1.0,1,2.954325
1.0,1,2.956352
1.0,1,2.95821
1.0,1,2.960104
1.0,1,2.961955
1.0,1,2.963786
1.0,1,2.965585
1.0,1,2.967375
1.0,1,2.969198
1.0,1,2.970996
1.0,1,2.972768
1.0,1,2.974514
1.0,1,2.97622
1.0,1,2.978079
1.0,1,2.979874
1.0,1,2.981667
1.0,1,2.983413
1.0,1,2.985193
1.0,1,2.987002
1.0,1,2.98883
1.0,1,2.990673
1.0,1,2.992551
1.0,1,2.99444
1.0,1,2.996279
1.0,1,2.998136
1.0,1,2.999962
1.0,1,3.001816
1.0,1,3.003658
1.0,1,3.005506
1.0,1,3.007332
1.0,1,3.009168
1.0,1,3.010886
1.0,1,3.012722
1.0,1,3.014923
1.0,1,3.017166
1.0,1,3.019431
1.0,1,3.021142
1.0,1,3.022847
1.0,1,3.024705
1.0,1,3.026733
1.0,1,3.028678
1.0,1,3.030505
1.0,1,3.032318
1.0,1,3.034163
1.0,1,3.036195
1.0,1,3.038074
1.0,1,3.039966
1.0,1,3.041872
1.0,1,3.043734
1.0,1,3.045597
1.0,1,3.047339
1.0,1,3.049093
1.0,1,3.050928
1.0,1,3.052699
1.0,1,3.054507
1.0,1,3.056309
1.0,1,3.058135
1.0,1,3.060196
1.0,1,3.061846
1.0,1,3.063674
1.0,1,3.065458
1.0,1,3.067317
1.0,1,3.069139
1.0,1,3.070942
1.0,1,3.072774
1.0,1,3.074536
1.0,1,3.076257
1.0,1,3.078043
1.0,1,3.079842
1.0,1,3.081687
1.0,1,3.083488
1.0,1,3.085332
1.0,1,3.087115
1.0,1,3.088928
1.0,1,3.090809
1.0,1,3.092636
1.0,1,3.094466
1.0,1,3.096318
1.0,1,3.098188
1.0,1,3.099953
1.0,1,3.101717
1.0,1,3.103499
1.0,1,3.105269
1.0,1,3.107077
1.0,1,3.10892
1.0,1,3.110791
1.0,1,3.112651
1.0,1,3.114836
1.0,1,3.116678
1.0,1,3.118353
1.0,1,3.120249
1.0,1,3.122123
1.0,1,3.123981
1.0,1,3.125837
1.0,1,3.127663
1.0,1,3.129489
1.0,1,3.131361
1.0,1,3.1332
1.0,1,3.13494
1.0,1,3.13677
1.0,1,3.139407
1.0,1,3.141836
1.0,1,3.14397
1.0,1,3.146089
1.0,1,3.148363
1.0,1,3.150403
1.0,1,3.152675
1.0,1,3.15456
1.0,1,3.156523
1.0,1,3.158447
1.0,1,3.160331
1.0,1,3.16219
1.0,1,3.164051
1.0,1,3.165891
1.0,1,3.167722
1.0,1,3.169539
1.0,1,3.171468
1.0,1,3.173287
1.0,1,3.175133
1.0,1,3.176992
1.0,1,3.178797
1.0,1,3.180551
1.0,1,3.182283
1.0,1,3.184044
1.0,1,3.185889
1.0,1,3.187692
1.0,1,3.189555
1.0,1,3.191368
1.0,1,3.193212
1.0,1,3.195009
1.0,1,3.196738
1.0,1,3.198479
1.0,1,3.200201
1.0,1,3.201997
1.0,1,3.203694
1.0,1,3.205426
1.0,1,3.207162
1.0,1,3.208824
1.0,1,3.210606
1.0,1,3.212341
1.0,1,3.214128
1.0,1,3.215909
1.0,1,3.217686
1.0,1,3.219485
1.0,1,3.221204
1.0,1,3.223163
1.0,1,3.224983
1.0,1,3.226838
1.0,1,3.228666
1.0,1,3.230557
1.0,1,3.2324
1.0,1,3.234256
1.0,1,3.236131
1.0,1,3.237989
1.0,1,3.239818
1.0,1,3.241641
1.0,1,3.243485
1.0,1,3.245282
1.0,1,3.247078
1.0,1,3.248816
1.0,1,3.250601
1.0,1,3.252334
1.0,1,3.254099
1.0,1,3.255848
1.0,1,3.257514
1.0,1,3.259439
1.0,1,3.261173
1.0,1,3.262943
1.0,1,3.264722
1.0,1,3.266625
1.0,1,3.268468
1.0,1,3.270288
1.0,1,3.272139
1.0,1,3.274054
1.0,1,3.275993
1.0,1,3.277835
1.0,1,3.279656
1.0,1,3.281487
1.0,1,3.283334
1.0,1,3.285074
1.0,1,3.286936
1.0,1,3.28868
1.0,1,3.290442
1.0,1,3.292311
1.0,1,3.294089
1.0,1,3.295883
1.0,1,3.297532
1.0,1,3.299661
1.0,1,3.301533
1.0,1,3.303415
1.0,1,3.305198
1.0,1,3.307011
1.0,1,3.308823
1.0,1,3.310626
1.0,1,3.312493
1.0,1,3.314348
1.0,1,3.316207
1.0,1,3.318079
1.0,1,3.319896
1.0,1,3.32176
1.0,1,3.32364
1.0,1,3.32549
1.0,1,3.327299
1.0,1,3.329029
1.0,1,3.330822
1.0,1,3.332772
1.0,1,3.335249
1.0,1,3.337529
1.0,1,3.339814
1.0,1,3.342117
1.0,1,3.343856
1.0,1,3.34559
1.0,1,3.347366
1.0,1,3.34911
1.0,1,3.350847
1.0,1,3.352603
1.0,1,3.354392
1.0,1,3.356178
1.0,1,3.357975
1.0,1,3.359768
1.0,1,3.361679
1.0,1,3.363573
1.0,1,3.365448
1.0,1,3.367308
1.0,1,3.3692
1.0,1,3.371053
1.0,1,3.372893
1.0,1,3.374737
1.0,1,3.376602
1.0,1,3.378481
1.0,1,3.380363
1.0,1,3.382241
1.0,1,3.384098
1.0,1,3.385971
1.0,1,3.387755
1.0,1,3.389566
1.0,1,3.391349
1.0,1,3.393107
1.0,1,3.395029
1.0,1,3.396917
1.0,1,3.398822
1.0,1,3.400666
1.0,1,3.402532
1.0,1,3.404372
1.0,1,3.4062
1.0,1,3.407995
1.0,1,3.409776
1.0,1,3.411582
1.0,1,3.413485
1.0,1,3.415365
1.0,1,3.417255
1.0,1,3.419144
1.0,1,3.420999
1.0,1,3.422808
1.0,1,3.424599
1.0,1,3.426446
1.0,1,3.428193
1.0,1,3.430111
1.0,1,3.431969
1.0,1,3.433887
1.0,1,3.435707
1.0,1,3.437589
1.0,1,3.439352
1.0,1,3.441127
1.0,1,3.442988
1.0,1,3.444751
1.0,1,3.446547
1.0,1,3.448327
1.0,1,3.450006
1.0,1,3.451976
1.0,1,3.453888
1.0,1,3.455743
1.0,1,3.457609
1.0,1,3.459547
1.0,1,3.461468
1.0,1,3.463351
1.0,1,3.465173
1.0,1,3.466998
1.0,1,3.468837
1.0,1,3.470638
1.0,1,3.472482
1.0,1,3.474389
1.0,1,3.476292
1.0,1,3.478166
1.0,1,3.480039
1.0,1,3.481893
1.0,1,3.483785
1.0,1,3.485543
1.0,1,3.487259
1.0,1,3.488945
1.0,1,3.490732
1.0,1,3.49253
1.0,1,3.494324
1.0,1,3.496116
1.0,1,3.497946
1.0,1,3.499919
1.0,1,3.501808
1.0,1,3.503697
1.0,1,3.505552
1.0,1,3.50746
1.0,1,3.509234
1.0,1,3.51118
1.0,1,3.512923
1.0,1,3.514706
1.0,1,3.516505
1.0,1,3.51834
1.0,1,3.520123
1.0,1,3.52188
1.0,1,3.523723
1.0,1,3.525565
1.0,1,3.527392
1.0,1,3.529151
1.0,1,3.530939
1.0,1,3.532772
1.0,1,3.534575
1.0,1,3.536398
1.0,1,3.5382
1.0,1,3.53982
1.0,1,3.541847
1.0,1,3.543618
1.0,1,3.54548
1.0,1,3.547344
1.0,1,3.549262
1.0,1,3.551072
1.0,1,3.55291
1.0,1,3.554886
1.0,1,3.557431
1.0,1,3.559663
1.0,1,3.561591
1.0,1,3.563571
1.0,1,3.565568
1.0,1,3.567528
1.0,1,3.569487
1.0,1,3.571327
1.0,1,3.573199
1.0,1,3.575038
1.0,1,3.576881
1.0,1,3.578719
1.0,1,3.580566
1.0,1,3.582431
1.0,1,3.584286
1.0,1,3.586122
1.0,1,3.587905
1.0,1,3.589704
1.0,1,3.591474
1.0,1,3.593249
1.0,1,3.595111
1.0,1,3.596833
1.0,1,3.598701
1.0,1,3.600553
1.0,1,3.602341
1.0,1,3.604224
1.0,1,3.606075
1.0,1,3.607891
1.0,1,3.609717
1.0,1,3.61152
1.0,1,3.613358
1.0,1,3.615591
1.0,1,3.617364
1.0,1,3.619284
1.0,1,3.62115
1.0,1,3.623009
1.0,1,3.624818
1.0,1,3.626601
1.0,1,3.628511
1.0,1,3.630379
1.0,1,3.63217
1.0,1,3.63396
1.0,1,3.635765
1.0,1,3.63756
1.0,1,3.639341
1.0,1,3.641121
1.0,1,3.642985
1.0,1,3.644858
1.0,1,3.646821
1.0,1,3.648649
1.0,1,3.6505
1.0,1,3.652323
1.0,1,3.65418
1.0,1,3.656012
1.0,1,3.657853
1.0,1,3.659558
1.0,1,3.661577
1.0,1,3.663407
1.0,1,3.665235
1.0,1,3.667067
1.0,1,3.668853
1.0,1,3.670635
1.0,1,3.672452
1.0,1,3.674298
1.0,1,3.676085
1.0,1,3.677866
1.0,1,3.679675
1.0,1,3.681499
1.0,1,3.683264
1.0,1,3.685059
1.0,1,3.686865
1.0,1,3.688727
1.0,1,3.69052
1.0,1,3.692284
1.0,1,3.694042
1.0,1,3.695781
1.0,1,3.69752
1.0,1,3.699261
1.0,1,3.701226
1.0,1,3.703171
1.0,1,3.705011
1.0,1,3.706851
1.0,1,3.70865
1.0,1,3.710333
1.0,1,3.712107
1.0,1,3.713843
1.0,1,3.715595
1.0,1,3.717351
1.0,1,3.719072
1.0,1,3.720787
1.0,1,3.722542
1.0,1,3.724278
1.0,1,3.726104
1.0,1,3.727919
1.0,1,3.72978
1.0,1,3.731607
1.0,1,3.733482
1.0,1,3.73942
1.0,1,3.741595
1.0,1,3.743074
1.0,1,3.744798
1.0,1,3.746496
1.0,1,3.748148
1.0,1,3.750742
1.0,1,3.752885
1.0,1,3.754936
1.0,1,3.75712
1.0,1,3.759117
1.0,1,3.761089
1.0,1,3.76316
1.0,1,3.765248
1.0,1,3.767489
1.0,1,3.76965
1.0,1,3.77179
1.0,1,3.773867
1.0,1,3.775856
1.0,1,3.793068
1.0,1,3.794994
1.0,1,3.796791
1.0,1,3.79851
1.0,1,3.80013
1.0,1,3.801881
1.0,1,3.80421
1.0,1,3.806165
1.0,1,3.808401
1.0,1,3.810609
1.0,1,3.812639
1.0,1,3.814837
1.0,1,3.817152
1.0,1,3.818857
1.0,1,3.822559
