#{"t_start": 1624019661.3561766, "env_id": "CartPole-v1"}
r,l,t
1.0,1,15.096969
1.0,1,15.098796
1.0,1,15.100958
1.0,1,15.104025
1.0,1,15.106577
1.0,1,15.109114
1.0,1,15.111228
1.0,1,15.113327
1.0,1,15.115165
1.0,1,15.117348
1.0,1,15.11918
1.0,1,15.121552
1.0,1,15.12374
1.0,1,15.12576
1.0,1,15.128342
1.0,1,15.130193
1.0,1,15.132273
1.0,1,15.134334
1.0,1,15.136584
1.0,1,15.139322
1.0,1,15.141713
1.0,1,15.143945
1.0,1,15.145819
1.0,1,15.14751
1.0,1,15.149495
1.0,1,15.151461
1.0,1,15.153347
1.0,1,15.155225
1.0,1,15.157038
1.0,1,15.159229
1.0,1,15.161457
1.0,1,15.163449
1.0,1,15.168875
1.0,1,15.171066
1.0,1,15.173666
1.0,1,15.175996
1.0,1,15.178259
1.0,1,15.18047
1.0,1,15.182629
1.0,1,15.184512
1.0,1,15.186458
1.0,1,15.188352
1.0,1,15.190207
1.0,1,15.192043
1.0,1,15.193953
1.0,1,15.195893
1.0,1,15.197782
1.0,1,15.199662
1.0,1,15.201572
1.0,1,15.203462
1.0,1,15.205866
1.0,1,15.208086
1.0,1,15.210461
1.0,1,15.212726
1.0,1,15.216258
1.0,1,15.218812
1.0,1,15.221023
1.0,1,15.22319
1.0,1,15.225393
1.0,1,15.227523
1.0,1,15.229198
1.0,1,15.230875
1.0,1,15.232506
1.0,1,15.234071
1.0,1,15.23576
1.0,1,15.237614
1.0,1,15.23946
1.0,1,15.24128
1.0,1,15.243114
1.0,1,15.244935
1.0,1,15.246768
1.0,1,15.248601
1.0,1,15.250399
1.0,1,15.252173
1.0,1,15.253996
1.0,1,15.25579
1.0,1,15.257638
1.0,1,15.259503
1.0,1,15.261341
1.0,1,15.263178
1.0,1,15.264942
1.0,1,15.266822
1.0,1,15.268662
1.0,1,15.270499
1.0,1,15.272314
1.0,1,15.274097
1.0,1,15.275865
1.0,1,15.277608
1.0,1,15.279381
1.0,1,15.281158
1.0,1,15.282974
1.0,1,15.284764
1.0,1,15.286574
1.0,1,15.288435
1.0,1,15.29014
1.0,1,15.291998
1.0,1,15.293801
1.0,1,15.295657
1.0,1,15.297525
1.0,1,15.299433
1.0,1,15.301226
1.0,1,15.30309
1.0,1,15.304887
1.0,1,15.306684
1.0,1,15.308497
1.0,1,15.310309
1.0,1,15.31202
1.0,1,15.313731
1.0,1,15.315521
1.0,1,15.317304
1.0,1,15.319034
1.0,1,15.320762
1.0,1,15.322476
1.0,1,15.324174
1.0,1,15.325876
1.0,1,15.327626
1.0,1,15.329401
1.0,1,15.33119
1.0,1,15.332987
1.0,1,15.334821
1.0,1,15.336774
1.0,1,15.338795
1.0,1,15.340791
1.0,1,15.342882
1.0,1,15.345268
1.0,1,15.347651
1.0,1,15.34989
1.0,1,15.351922
1.0,1,15.353948
1.0,1,15.355936
1.0,1,15.357819
1.0,1,15.35973
1.0,1,15.361575
1.0,1,15.363409
1.0,1,15.365313
1.0,1,15.36706
1.0,1,15.36891
1.0,1,15.370632
1.0,1,15.372468
1.0,1,15.37421
1.0,1,15.375981
1.0,1,15.377776
1.0,1,15.379637
1.0,1,15.38165
1.0,1,15.38347
1.0,1,15.385286
1.0,1,15.387112
1.0,1,15.388898
1.0,1,15.390737
1.0,1,15.392595
1.0,1,15.394414
1.0,1,15.396255
1.0,1,15.398034
1.0,1,15.399806
1.0,1,15.401563
1.0,1,15.403336
1.0,1,15.405116
1.0,1,15.406677
1.0,1,15.408481
1.0,1,15.410317
1.0,1,15.412132
1.0,1,15.41395
1.0,1,15.415784
1.0,1,15.417613
1.0,1,15.419419
1.0,1,15.421219
1.0,1,15.423041
1.0,1,15.424841
1.0,1,15.42662
1.0,1,15.428433
1.0,1,15.430228
1.0,1,15.432045
1.0,1,15.433792
1.0,1,15.435543
1.0,1,20.745309
1.0,1,20.747041
1.0,1,20.748673
1.0,1,20.750459
1.0,1,20.752249
1.0,1,20.753849
1.0,1,20.755459
1.0,1,20.757194
1.0,1,20.759162
1.0,1,20.760996
1.0,1,20.762562
1.0,1,20.764272
1.0,1,20.766188
1.0,1,20.767731
1.0,1,20.769399
1.0,1,20.771228
1.0,1,20.772776
1.0,1,20.774509
1.0,1,20.776288
1.0,1,20.778009
1.0,1,20.779703
1.0,1,20.7816
1.0,1,20.783434
1.0,1,20.785196
1.0,1,20.786954
1.0,1,20.788744
1.0,1,20.790426
1.0,1,20.792181
1.0,1,20.79394
1.0,1,20.796434
1.0,1,20.798355
1.0,1,20.800302
1.0,1,20.802318
1.0,1,20.80407
1.0,1,20.805846
1.0,1,20.808221
1.0,1,20.810083
1.0,1,20.811945
1.0,1,20.8136
1.0,1,20.816039
1.0,1,20.817822
1.0,1,20.820392
1.0,1,20.822388
1.0,1,20.824249
1.0,1,20.825979
1.0,1,20.827962
1.0,1,20.82984
1.0,1,20.831713
1.0,1,20.833466
1.0,1,20.835164
1.0,1,20.836914
1.0,1,20.838558
1.0,1,20.840489
1.0,1,20.84222
1.0,1,20.844852
1.0,1,20.847115
1.0,1,20.850136
1.0,1,20.852155
1.0,1,20.854033
1.0,1,20.85589
1.0,1,20.857973
1.0,1,20.86002
1.0,1,20.862031
1.0,1,20.863997
1.0,1,20.865807
1.0,1,20.867634
1.0,1,20.869411
1.0,1,20.871263
1.0,1,20.872974
1.0,1,20.874664
1.0,1,20.876688
1.0,1,20.878582
1.0,1,20.879906
1.0,1,20.88258
1.0,1,20.88442
1.0,1,20.886248
1.0,1,20.888038
1.0,1,20.889886
1.0,1,20.891685
1.0,1,20.89344
1.0,1,20.895204
1.0,1,20.896928
1.0,1,20.898711
1.0,1,20.900458
1.0,1,20.902188
1.0,1,20.903913
1.0,1,20.90559
1.0,1,20.907341
1.0,1,20.909048
1.0,1,20.910732
1.0,1,20.912405
1.0,1,20.914324
1.0,1,20.916214
1.0,1,20.917964
1.0,1,20.919834
1.0,1,20.921908
1.0,1,20.923881
1.0,1,20.925683
1.0,1,20.92756
1.0,1,20.929262
1.0,1,20.930964
1.0,1,20.932668
1.0,1,20.934316
1.0,1,20.935971
1.0,1,20.937714
1.0,1,20.939421
1.0,1,20.941164
1.0,1,20.942913
1.0,1,20.944494
1.0,1,20.946312
1.0,1,20.948045
1.0,1,20.949766
1.0,1,20.951509
1.0,1,20.95325
1.0,1,20.954994
1.0,1,20.956684
1.0,1,20.958355
1.0,1,20.959991
1.0,1,20.961704
1.0,1,20.963439
1.0,1,20.965155
1.0,1,20.966789
1.0,1,20.968516
1.0,1,20.970297
1.0,1,20.971988
1.0,1,20.973691
1.0,1,20.975382
1.0,1,20.977057
1.0,1,20.978899
1.0,1,20.980706
1.0,1,20.982492
1.0,1,20.984312
1.0,1,20.986259
1.0,1,20.988375
1.0,1,20.990492
1.0,1,20.992563
1.0,1,20.994385
1.0,1,20.996265
1.0,1,20.99816
1.0,1,20.999986
1.0,1,21.001816
1.0,1,21.00365
1.0,1,21.005473
1.0,1,21.007293
1.0,1,21.009092
1.0,1,21.010959
1.0,1,21.012727
1.0,1,21.01446
1.0,1,21.01624
1.0,1,21.018001
1.0,1,21.019833
1.0,1,21.021636
1.0,1,21.023479
1.0,1,21.025313
1.0,1,21.027177
1.0,1,21.028946
1.0,1,21.030691
1.0,1,21.032469
1.0,1,21.034226
1.0,1,21.036303
1.0,1,21.038326
1.0,1,21.040344
1.0,1,21.042354
1.0,1,21.044378
1.0,1,21.046189
1.0,1,21.048015
1.0,1,21.049862
1.0,1,21.051684
1.0,1,21.05348
1.0,1,21.055273
1.0,1,21.057063
1.0,1,21.058794
1.0,1,21.060539
1.0,1,21.062332
1.0,1,21.064072
1.0,1,21.065789
1.0,1,21.067579
1.0,1,21.06936
1.0,1,21.071158
1.0,1,21.073008
1.0,1,21.074811
1.0,1,21.076609
1.0,1,21.078446
1.0,1,21.080253
1.0,1,21.081989
1.0,1,21.083825
1.0,1,21.085552
1.0,1,21.087358
1.0,1,21.089135
1.0,1,21.090772
1.0,1,21.092684
1.0,1,21.09446
1.0,1,21.096264
1.0,1,21.097991
1.0,1,21.099825
1.0,1,21.101628
1.0,1,21.103453
1.0,1,21.105241
1.0,1,21.107129
1.0,1,21.108964
1.0,1,21.110774
1.0,1,21.112672
1.0,1,21.114467
1.0,1,21.116333
1.0,1,21.118164
1.0,1,21.119982
1.0,1,21.121805
1.0,1,21.123612
1.0,1,21.125469
1.0,1,21.1272
1.0,1,21.128912
1.0,1,21.130627
1.0,1,21.132416
1.0,1,21.134166
1.0,1,21.135967
1.0,1,21.1378
1.0,1,21.139646
1.0,1,21.141495
1.0,1,21.143361
1.0,1,21.14519
1.0,1,21.146999
1.0,1,21.148801
1.0,1,21.150628
1.0,1,21.152427
1.0,1,21.154151
1.0,1,21.155998
1.0,1,21.157783
1.0,1,21.159568
1.0,1,21.16133
1.0,1,21.163107
1.0,1,21.164805
1.0,1,21.166558
1.0,1,21.168251
1.0,1,21.169977
1.0,1,21.171741
1.0,1,21.173525
1.0,1,21.175268
1.0,1,21.176974
1.0,1,21.178683
1.0,1,21.180608
1.0,1,21.182309
1.0,1,21.18404
1.0,1,21.185782
1.0,1,21.187584
1.0,1,21.189566
1.0,1,21.191585
1.0,1,21.193308
1.0,1,21.195029
1.0,1,21.196879
1.0,1,21.198616
1.0,1,21.200548
1.0,1,21.202344
1.0,1,21.204258
1.0,1,21.205955
1.0,1,21.207788
1.0,1,21.209519
1.0,1,21.211392
1.0,1,21.213179
1.0,1,21.214977
1.0,1,21.216763
1.0,1,21.218466
1.0,1,21.2202
1.0,1,21.221884
1.0,1,21.223578
1.0,1,21.225324
1.0,1,21.226982
1.0,1,21.228813
1.0,1,21.230496
1.0,1,21.232193
1.0,1,21.233916
1.0,1,21.235498
1.0,1,21.237236
1.0,1,21.238996
1.0,1,21.240781
1.0,1,21.242614
1.0,1,21.244396
1.0,1,21.246224
1.0,1,21.248096
1.0,1,21.249968
1.0,1,21.251917
1.0,1,21.253816
1.0,1,21.25568
1.0,1,21.257459
1.0,1,21.259221
1.0,1,21.260954
1.0,1,21.262677
1.0,1,21.264461
1.0,1,21.266257
1.0,1,21.268383
1.0,1,21.270427
1.0,1,21.27208
1.0,1,21.273824
1.0,1,21.275555
1.0,1,21.27733
1.0,1,21.279097
1.0,1,21.280849
1.0,1,21.282658
1.0,1,21.284565
1.0,1,21.286374
1.0,1,21.288162
1.0,1,21.290006
1.0,1,21.291824
1.0,1,21.293638
1.0,1,21.295466
1.0,1,21.297316
1.0,1,21.299203
1.0,1,21.30096
1.0,1,21.302803
1.0,1,21.304641
1.0,1,21.306447
1.0,1,21.308313
1.0,1,21.310125
1.0,1,21.311946
1.0,1,21.313793
1.0,1,21.315652
1.0,1,21.317491
1.0,1,21.319229
1.0,1,21.321071
1.0,1,21.322789
1.0,1,21.324562
1.0,1,21.326331
1.0,1,21.328122
1.0,1,21.329897
1.0,1,21.331684
1.0,1,21.333513
1.0,1,21.335402
1.0,1,21.337234
1.0,1,21.339017
1.0,1,21.340922
1.0,1,21.342769
1.0,1,21.344512
1.0,1,21.346278
1.0,1,21.34802
1.0,1,21.349797
1.0,1,21.351577
1.0,1,21.353279
1.0,1,21.354993
1.0,1,21.356722
1.0,1,21.358436
1.0,1,21.360168
1.0,1,21.36196
1.0,1,21.363742
1.0,1,21.365594
1.0,1,21.367243
1.0,1,21.369076
1.0,1,21.370907
1.0,1,21.372792
1.0,1,21.374623
1.0,1,21.376453
1.0,1,21.378277
1.0,1,21.380076
1.0,1,21.381813
1.0,1,21.383574
1.0,1,21.385339
1.0,1,21.387147
1.0,1,21.389005
1.0,1,21.390849
1.0,1,21.392691
1.0,1,21.394503
1.0,1,21.396346
1.0,1,21.398178
1.0,1,21.400015
1.0,1,21.401856
1.0,1,21.403692
1.0,1,21.405531
1.0,1,21.407319
1.0,1,21.409082
1.0,1,21.410847
1.0,1,21.412604
1.0,1,21.41458
1.0,1,21.416435
1.0,1,21.418285
1.0,1,21.42014
1.0,1,21.421982
1.0,1,21.423835
1.0,1,21.425614
1.0,1,21.427454
1.0,1,21.429256
1.0,1,21.431088
1.0,1,21.432863
1.0,1,21.434599
1.0,1,21.43638
1.0,1,21.438115
1.0,1,21.439836
1.0,1,21.441515
1.0,1,21.443306
1.0,1,21.445092
1.0,1,21.446865
1.0,1,21.448653
1.0,1,21.450368
1.0,1,21.452193
1.0,1,21.454
1.0,1,21.45582
1.0,1,21.457647
1.0,1,21.459477
1.0,1,21.461297
1.0,1,21.4631
1.0,1,21.464922
1.0,1,21.466753
1.0,1,21.46854
1.0,1,21.470266
1.0,1,21.472
1.0,1,21.473773
1.0,1,21.475547
1.0,1,21.477388
1.0,1,21.479205
1.0,1,21.481014
1.0,1,21.482837
1.0,1,21.484676
1.0,1,21.486498
1.0,1,21.488356
1.0,1,21.49035
1.0,1,21.492251
1.0,1,21.495275
1.0,1,21.497674
1.0,1,21.500063
1.0,1,21.502055
1.0,1,21.50363
1.0,1,21.505945
1.0,1,21.508057
1.0,1,21.509794
1.0,1,21.512288
1.0,1,21.514266
1.0,1,21.516184
1.0,1,21.518065
1.0,1,21.519957
1.0,1,21.52158
1.0,1,21.52364
1.0,1,21.525175
1.0,1,21.526919
1.0,1,21.528649
1.0,1,21.530371
1.0,1,21.53237
1.0,1,21.533938
1.0,1,21.535707
1.0,1,21.537654
1.0,1,21.539435
1.0,1,21.541155
1.0,1,21.542877
1.0,1,21.544401
1.0,1,21.546268
1.0,1,21.548351
1.0,1,21.550125
1.0,1,21.551893
1.0,1,21.553687
1.0,1,21.555251
1.0,1,21.557267
1.0,1,21.559309
1.0,1,21.561161
1.0,1,21.562964
1.0,1,21.564838
1.0,1,21.566663
1.0,1,21.568497
1.0,1,21.570295
1.0,1,21.57207
1.0,1,21.573893
1.0,1,21.575677
1.0,1,21.578822
1.0,1,21.590338
1.0,1,21.592483
1.0,1,21.594315
1.0,1,21.596046
1.0,1,21.59848
1.0,1,21.600346
1.0,1,21.602087
1.0,1,21.603789
1.0,1,21.605467
1.0,1,21.60721
1.0,1,21.609511
1.0,1,21.611815
1.0,1,21.614858
1.0,1,21.616378
1.0,1,21.618825
1.0,1,21.621003
1.0,1,21.622995
1.0,1,21.624948
1.0,1,21.626897
1.0,1,21.628827
1.0,1,21.630394
1.0,1,21.631936
1.0,1,21.633491
1.0,1,21.635048
1.0,1,21.636655
1.0,1,21.638209
1.0,1,21.639764
1.0,1,21.64131
1.0,1,21.64286
1.0,1,21.644435
1.0,1,21.646109
1.0,1,21.647691
1.0,1,21.64929
1.0,1,21.650957
1.0,1,21.652961
1.0,1,21.655063
1.0,1,21.657088
1.0,1,21.659177
1.0,1,21.661382
1.0,1,21.663576
1.0,1,21.666106
1.0,1,21.668269
1.0,1,21.669988
1.0,1,21.671989
1.0,1,21.673923
1.0,1,21.675859
1.0,1,21.677575
1.0,1,21.679301
1.0,1,21.681033
1.0,1,21.682732
1.0,1,21.684438
1.0,1,21.68631
1.0,1,21.688114
1.0,1,21.689976
1.0,1,21.691818
1.0,1,21.693674
1.0,1,21.695457
1.0,1,21.697207
1.0,1,21.698946
1.0,1,21.7007
1.0,1,21.702222
1.0,1,21.704674
1.0,1,21.706664
1.0,1,21.708556
1.0,1,21.710615
1.0,1,21.71291
1.0,1,21.715197
1.0,1,21.717155
1.0,1,21.718932
1.0,1,21.72072
1.0,1,21.722469
1.0,1,21.724212
1.0,1,21.726026
1.0,1,21.727933
1.0,1,21.729922
1.0,1,21.731904
1.0,1,21.733925
1.0,1,21.735668
1.0,1,21.737527
1.0,1,21.739364
1.0,1,21.741159
1.0,1,21.742995
1.0,1,21.744844
1.0,1,21.74666
1.0,1,21.748486
1.0,1,21.75033
1.0,1,21.752134
1.0,1,21.753937
1.0,1,21.755691
1.0,1,21.75745
1.0,1,21.759327
1.0,1,21.76116
1.0,1,21.763
1.0,1,21.764807
1.0,1,21.766776
1.0,1,21.768635
1.0,1,21.770478
1.0,1,21.772319
1.0,1,21.774205
1.0,1,21.775977
1.0,1,21.77776
1.0,1,21.77933
1.0,1,21.781116
1.0,1,21.782914
1.0,1,21.784704
1.0,1,21.7865
1.0,1,21.788561
1.0,1,21.790496
1.0,1,21.792118
1.0,1,21.7948
1.0,1,21.796715
1.0,1,21.798627
1.0,1,21.800369
1.0,1,21.80227
1.0,1,21.804206
1.0,1,21.806191
1.0,1,21.808173
1.0,1,21.810153
1.0,1,21.812174
1.0,1,21.814156
1.0,1,21.8162
1.0,1,21.81823
1.0,1,21.820721
1.0,1,21.822342
1.0,1,21.824417
1.0,1,21.826735
1.0,1,21.829003
1.0,1,21.830801
1.0,1,21.832648
1.0,1,21.834801
1.0,1,21.836833
1.0,1,21.838612
1.0,1,21.84037
1.0,1,21.842238
1.0,1,21.844505
1.0,1,21.846982
1.0,1,21.849367
1.0,1,21.851569
1.0,1,21.853511
1.0,1,21.855064
1.0,1,21.857244
1.0,1,21.859185
1.0,1,21.861341
1.0,1,21.863369
1.0,1,21.865406
1.0,1,21.867532
1.0,1,21.869434
1.0,1,21.871286
1.0,1,21.873119
1.0,1,21.875005
1.0,1,21.876965
1.0,1,21.878803
1.0,1,21.880758
1.0,1,21.882707
1.0,1,21.884322
1.0,1,21.886047
1.0,1,21.887767
1.0,1,21.889461
1.0,1,21.891225
1.0,1,21.893065
1.0,1,21.894915
1.0,1,21.896755
1.0,1,21.898566
1.0,1,21.900473
1.0,1,21.90239
1.0,1,21.904247
1.0,1,21.90607
1.0,1,21.907919
1.0,1,21.909715
1.0,1,21.911932
1.0,1,21.913914
1.0,1,21.915507
1.0,1,21.917347
1.0,1,21.919271
1.0,1,21.921152
1.0,1,21.923049
1.0,1,21.924893
1.0,1,21.9268
1.0,1,21.928607
1.0,1,21.930478
1.0,1,21.932366
1.0,1,21.93417
1.0,1,21.936042
1.0,1,21.937849
1.0,1,21.939716
1.0,1,21.941557
1.0,1,21.943397
1.0,1,21.945179
1.0,1,21.946979
1.0,1,21.948684
1.0,1,21.950399
1.0,1,21.952144
1.0,1,21.953877
1.0,1,21.955632
1.0,1,21.957384
1.0,1,21.959129
1.0,1,21.960853
1.0,1,21.962584
1.0,1,21.964427
1.0,1,21.966233
1.0,1,21.967964
1.0,1,21.969746
1.0,1,21.97152
1.0,1,21.973276
1.0,1,21.974782
1.0,1,21.976536
1.0,1,21.978222
1.0,1,21.979959
1.0,1,21.981708
1.0,1,21.983449
1.0,1,21.985172
1.0,1,21.986935
1.0,1,21.988708
1.0,1,21.990448
1.0,1,21.99222
1.0,1,21.993942
1.0,1,21.995788
1.0,1,21.998159
1.0,1,22.000052
1.0,1,22.001949
1.0,1,22.003822
1.0,1,22.005666
1.0,1,22.008034
1.0,1,22.009988
1.0,1,22.011972
1.0,1,22.014654
1.0,1,22.016752
1.0,1,22.018673
1.0,1,22.02069
1.0,1,22.022837
1.0,1,22.025342
1.0,1,22.027661
1.0,1,22.029647
1.0,1,22.031724
1.0,1,22.033692
1.0,1,22.035656
1.0,1,22.037671
1.0,1,22.039575
1.0,1,22.041409
1.0,1,22.043167
1.0,1,22.044958
1.0,1,22.046743
1.0,1,22.048577
1.0,1,22.050478
1.0,1,22.052331
1.0,1,22.054185
1.0,1,22.05607
1.0,1,22.057943
1.0,1,22.059764
1.0,1,22.061723
1.0,1,22.063486
1.0,1,22.065278
1.0,1,22.067107
1.0,1,22.068947
1.0,1,22.07076
1.0,1,22.0726
1.0,1,22.074455
1.0,1,22.076381
1.0,1,22.07828
1.0,1,22.080237
1.0,1,22.082133
1.0,1,22.084019
1.0,1,22.085849
1.0,1,22.087652
1.0,1,22.089437
1.0,1,22.091221
1.0,1,22.093008
1.0,1,22.094826
1.0,1,22.096611
1.0,1,22.098457
1.0,1,22.100347
1.0,1,22.102185
1.0,1,22.104019
1.0,1,22.105874
1.0,1,22.10773
1.0,1,22.109566
1.0,1,22.111425
1.0,1,22.113293
1.0,1,22.115158
1.0,1,22.116984
1.0,1,22.118822
1.0,1,22.120543
1.0,1,22.12236
1.0,1,22.124142
1.0,1,22.125933
1.0,1,22.127707
1.0,1,22.129423
1.0,1,22.131154
1.0,1,22.132911
1.0,1,22.134632
1.0,1,22.136406
1.0,1,22.138193
1.0,1,22.140016
1.0,1,22.141804
1.0,1,22.143629
1.0,1,22.145407
1.0,1,22.147197
1.0,1,22.148997
1.0,1,22.150794
1.0,1,22.15254
1.0,1,22.154399
1.0,1,22.156237
1.0,1,22.158072
1.0,1,22.159927
1.0,1,22.161818
1.0,1,22.163611
1.0,1,22.16549
1.0,1,22.167359
1.0,1,22.169222
1.0,1,22.171047
1.0,1,22.172868
1.0,1,22.174735
1.0,1,22.176589
1.0,1,22.178398
1.0,1,22.1803
1.0,1,22.182147
1.0,1,22.18395
1.0,1,22.18582
1.0,1,22.187664
1.0,1,22.189507
1.0,1,22.191358
1.0,1,22.193211
1.0,1,22.195036
1.0,1,22.197032
1.0,1,22.19873
1.0,1,22.20063
1.0,1,22.202224
1.0,1,22.204081
1.0,1,22.206172
1.0,1,22.207801
1.0,1,22.209795
1.0,1,22.211374
1.0,1,22.213488
1.0,1,22.215295
1.0,1,22.217021
1.0,1,22.218518
1.0,1,22.220315
1.0,1,22.222296
1.0,1,22.224124
1.0,1,22.225742
1.0,1,22.227598
1.0,1,22.22965
1.0,1,22.231293
1.0,1,22.233241
1.0,1,22.23475
1.0,1,22.236559
1.0,1,22.238258
1.0,1,22.240253
1.0,1,22.241802
1.0,1,22.243772
1.0,1,22.245562
1.0,1,22.247356
1.0,1,22.249141
1.0,1,22.250984
1.0,1,22.252536
1.0,1,22.254276
1.0,1,22.256029
1.0,1,22.257752
1.0,1,22.259728
1.0,1,22.26152
1.0,1,22.263311
1.0,1,22.265147
1.0,1,22.266741
1.0,1,22.268598
1.0,1,22.27033
1.0,1,22.272069
1.0,1,22.273793
1.0,1,22.27582
1.0,1,22.277663
1.0,1,22.279242
1.0,1,22.281246
1.0,1,22.282814
1.0,1,22.284668
1.0,1,22.28668
1.0,1,22.28825
1.0,1,22.290015
1.0,1,22.291787
1.0,1,22.293792
1.0,1,22.295343
1.0,1,22.297323
1.0,1,22.298878
1.0,1,22.300917
1.0,1,22.302687
1.0,1,22.304494
1.0,1,22.306275
1.0,1,22.308043
1.0,1,22.309777
1.0,1,22.311624
1.0,1,22.313481
1.0,1,22.315336
1.0,1,22.317184
1.0,1,22.319044
1.0,1,22.320803
1.0,1,22.322578
1.0,1,22.324389
1.0,1,22.326151
1.0,1,22.327925
1.0,1,22.329716
1.0,1,22.331501
1.0,1,22.333886
1.0,1,22.335646
1.0,1,22.337378
1.0,1,22.339109
1.0,1,22.340845
1.0,1,22.342607
1.0,1,22.344431
1.0,1,22.346231
1.0,1,22.348049
1.0,1,22.349869
1.0,1,22.351696
1.0,1,22.353497
1.0,1,22.355305
1.0,1,22.357342
1.0,1,22.35917
1.0,1,22.360973
1.0,1,22.362811
1.0,1,22.364614
1.0,1,22.366466
1.0,1,22.368286
1.0,1,22.370049
1.0,1,22.37181
1.0,1,22.373551
1.0,1,22.375321
1.0,1,22.377097
1.0,1,22.378951
1.0,1,22.38074
1.0,1,22.382537
1.0,1,22.384342
1.0,1,22.386164
1.0,1,22.387978
1.0,1,22.389789
1.0,1,22.391638
1.0,1,22.393253
1.0,1,22.395304
1.0,1,22.396909
1.0,1,22.398969
1.0,1,22.400553
1.0,1,22.402378
1.0,1,22.40422
1.0,1,22.406034
1.0,1,22.407829
1.0,1,22.409596
1.0,1,22.411377
1.0,1,22.413223
1.0,1,22.415009
1.0,1,22.416789
1.0,1,22.425357
1.0,1,22.427188
1.0,1,22.428857
1.0,1,22.430278
1.0,1,22.432087
1.0,1,22.433895
1.0,1,22.436559
1.0,1,22.438823
1.0,1,22.440982
1.0,1,22.44319
1.0,1,22.44569
1.0,1,22.447963
1.0,1,22.450444
1.0,1,22.452334
1.0,1,22.455442
1.0,1,22.458254
1.0,1,22.460802
1.0,1,22.463313
1.0,1,22.465573
1.0,1,22.46739
1.0,1,22.470207
1.0,1,22.472277
1.0,1,22.474096
1.0,1,22.4759
1.0,1,22.477668
1.0,1,22.479807
1.0,1,22.482029
1.0,1,22.484144
1.0,1,22.486342
1.0,1,22.488515
1.0,1,22.490691
1.0,1,22.492743
1.0,1,22.494786
1.0,1,22.496799
1.0,1,22.498784
1.0,1,22.500781
1.0,1,22.502822
1.0,1,22.504862
1.0,1,22.506894
1.0,1,22.508693
1.0,1,22.510721
1.0,1,22.512663
1.0,1,22.514563
1.0,1,22.516469
1.0,1,22.518357
1.0,1,22.520395
1.0,1,22.522484
1.0,1,22.524535
1.0,1,22.52658
1.0,1,22.528698
1.0,1,22.530749
1.0,1,22.532744
1.0,1,22.534567
1.0,1,22.536589
1.0,1,22.538555
1.0,1,22.540547
1.0,1,22.54251
1.0,1,22.544497
1.0,1,22.546464
1.0,1,22.548444
1.0,1,22.550399
1.0,1,22.552402
1.0,1,22.554384
1.0,1,22.55635
1.0,1,22.55835
1.0,1,22.560416
1.0,1,22.562526
1.0,1,22.564592
1.0,1,22.566654
1.0,1,22.568715
1.0,1,22.570832
1.0,1,22.572891
1.0,1,22.574955
1.0,1,22.576993
1.0,1,22.578802
1.0,1,22.580644
1.0,1,22.582577
1.0,1,22.584531
1.0,1,22.586364
1.0,1,22.588153
1.0,1,22.589836
1.0,1,22.591589
1.0,1,22.593141
1.0,1,22.594901
1.0,1,22.596678
1.0,1,22.598422
1.0,1,22.600378
1.0,1,22.601972
1.0,1,22.604
1.0,1,22.605814
1.0,1,22.607601
1.0,1,22.609378
1.0,1,22.611461
1.0,1,22.612863
1.0,1,22.61471
1.0,1,22.616612
1.0,1,22.618462
1.0,1,22.620305
1.0,1,22.622091
1.0,1,22.623858
1.0,1,22.625667
1.0,1,22.627516
1.0,1,22.629343
1.0,1,22.631075
1.0,1,22.632864
1.0,1,22.634546
1.0,1,22.636271
1.0,1,22.637983
1.0,1,22.639732
1.0,1,22.641546
1.0,1,22.643334
1.0,1,22.64511
1.0,1,22.647101
1.0,1,22.648792
1.0,1,22.650572
1.0,1,22.652826
1.0,1,22.654485
1.0,1,22.656648
1.0,1,22.658572
1.0,1,22.660508
1.0,1,22.662399
1.0,1,22.664263
1.0,1,22.666195
1.0,1,22.668313
1.0,1,22.670454
1.0,1,22.672559
1.0,1,22.674693
1.0,1,22.676497
1.0,1,22.678372
1.0,1,22.68028
1.0,1,22.682157
1.0,1,22.684017
1.0,1,22.685876
1.0,1,22.687809
1.0,1,22.689715
1.0,1,22.691574
1.0,1,22.693339
1.0,1,22.694948
1.0,1,22.696712
1.0,1,22.698466
1.0,1,22.700225
1.0,1,22.701969
1.0,1,22.703726
1.0,1,22.705522
1.0,1,22.707295
1.0,1,22.709047
1.0,1,22.710796
1.0,1,22.71256
1.0,1,22.714341
1.0,1,22.716121
1.0,1,22.717867
1.0,1,22.719632
1.0,1,22.721411
1.0,1,22.723176
1.0,1,22.724929
1.0,1,22.72669
1.0,1,22.728456
1.0,1,22.730226
1.0,1,22.732
1.0,1,22.733747
1.0,1,22.735567
1.0,1,22.737396
1.0,1,22.739221
1.0,1,22.741032
1.0,1,22.743073
1.0,1,22.744634
1.0,1,22.746391
1.0,1,22.748399
1.0,1,22.749954
1.0,1,22.751714
1.0,1,22.753889
1.0,1,22.755451
1.0,1,22.757672
1.0,1,22.759655
1.0,1,22.76165
1.0,1,22.763747
1.0,1,22.765822
1.0,1,22.76791
1.0,1,22.769982
1.0,1,22.772046
1.0,1,22.774085
1.0,1,22.776155
1.0,1,22.777882
1.0,1,22.779622
1.0,1,22.781765
1.0,1,22.783593
1.0,1,22.78565
1.0,1,22.787797
1.0,1,22.789659
1.0,1,22.79152
1.0,1,22.79341
